time,CAN_Rx_Error
1585253400,0
1585253471,0
1585253543,0
1585253601,0
1585253644,0
1585253702,0
1585253759,0
1585253831,0
1585258203,0
1585258260,0
1585258332,0
1585258390,0
1585258447,0
1585258519,0
1585258562,0
1585258620,0
1585258692,0
1585258749,0
1585259166,0
1585259282,0
1585259353,0
1585259397,0
1585259469,0
1585259584,0
1585259699,0
1585259886,0
1585261985,0
1585263783,0
1585263840,0
1585263898,0
1585263970,0
1585264042,0
1585264085,0
1585264142,0
1585264214,0
1585264257,0
1585264329,0
1585264387,0
1585264459,0
1585264502,0
1585265164,0
1585265221,0
1585267680,0
1585267824,0
1585267867,0
1585267925,0
1585267997,0
1585268227,0
1585269550,0
1585269622,0
1585269665,0
1585269737,0
1585269780,0
1585269837,0
1585269924,0
1585269981,0
1585270039,0
1585270082,0
1585270139,0
1585270197,0
1585270269,0
1585270326,0
1585273562,0
1585273634,0
1585273677,0
1585273764,0
1585273821,0
1585273864,0
1585273922,0
1585274051,0
1585274109,0
1585275000,0
1585275144,0
1585275202,0
1585275259,0
1585275432,0
1585275504,0
1585275547,0
1585275619,0
1585275662,0
1585275734,0
1585275791,0
1585275849,0
1585275906,0
1585275978,0
1585276021,0
1585276079,0
1585276136,0
1585276208,0
1585276280,0
1585276381,0
1585276438,0
1585279401,0
1585279444,0
1585279559,0
1585279703,0
1585279761,0
1585279804,0
1585279876,0
1585279919,0
1585281299,0
1585281357,0
1585281486,0
1585281544,0
1585281601,0
1585281659,0
1585281731,0
1585281788,0
1585281846,0
1585281918,0
1585281975,0
1585282018,0
1585282076,0
1585282148,0
1585282220,0
1585282263,0
1585282320,0
1585282378,0
1585287239,0
1585287296,0
1585287383,0
1585287426,0
1585287483,0
1585287541,0
1585287598,0
1585287685,0
1585287742,0
1585287800,0
1585287857,0
1585287900,0
1585287958,0
1585288030,0
1585288087,0
1585288159,0
1585288202,0
1585291985,0
1585292057,0
1585292157,0
1585292243,0
1585292301,0
1585292344,0
1585292402,0
1585293121,0
1585293178,0
1585293250,0
1585293308,0
1585293365,0
1585293437,0
1585293495,0
1585293552,0
1585293624,0
1585293682,0
1585293725,0
1585293782,0
1585293854,0
1585294084,0
1585297982,0
1585298183,0
1585298226,0
1585298399,0
1585299003,0
1585299132,0
1585299190,0
1585299247,0
1585299319,0
1585299362,0
1585299434,0
1585315743,0
1585315872,0
1585315930,0
1585316045,0
1585316102,0
1585321682,0
1585321754,0
1585321797,0
1585321927,0
1585321999,0
1585326126,0
1585326198,0
1585326356,0
1585326442,0
1585326500,0
1585326543,0
1585326601,0
1585328715,0
1585328830,0
1585331936,0
1585332080,0
1585332123,0
1585334223,0
1585334280,0
1585334352,0
1585334410,0
1585334467,0
1585334525,0
1585334582,0
1585334712,0
1585334769,0
1585337818,0
1585337904,0
1585337948,0
1585338020,0
1585338077,0
1585338120,0
1585340062,0
1585340105,0
1585340277,0
1585340364,0
1585340421,0
1585340464,0
1585340536,0
1585340637,0
1585342564,0
1585342751,0
1585342823,0
1585342880,0
1585342924,0
1585342996,0
1585343039,0
1585343096,0
1585343643,0
1585343715,0
1585343772,0
1585343830,0
1585343887,0
1585343945,0
1585344017,0
1585344074,0
1585344189,0
1585346217,0
1585346289,0
1585346404,0
1585346577,0
1585348403,0
1585348446,0
1585348518,0
1585348561,0
1585348633,0
1585348676,0
1585348748,0
1585348820,0
1585348863,0
1585349165,0
1585349582,0
1585349640,0
1585349712,0
1585349769,0
1585352113,0
1585352156,0
1585352228,0
1585352343,0
1585352458,0
1585352516,0
1585354040,0
1585354098,0
1585354141,0
1585354213,0
1585354271,0
1585354328,0
1585354386,0
1585354443,0
1585354501,0
1585354573,0
1585354630,0
1585354688,0
1585354745,0
1585357981,0
1585358096,0
1585358182,0
1585358240,0
1585358283,0
1585358341,0
