time,COM2_State,COM2_Current_Min,COM2_Current_Max,COM2_Current_Avg
1584257016,5,-0.0078125,0.0029296875,-0.00244140625
1584267995,5,-0.0087890625,0.0029296875,-0.00244140625
1584268056,5,-0.0087890625,0.0029296875,-0.00244140625
1584268113,5,-0.0087890625,0.0029296875,-0.00244140625
1584268175,5,-0.0087890625,0.0029296875,-0.00244140625
1584268238,5,-0.0087890625,0.0029296875,-0.00244140625
1584268295,5,-0.0087890625,0.0029296875,-0.00244140625
1584268358,5,-0.0087890625,0.0029296875,-0.00244140625
1584268415,5,-0.0087890625,0.0029296875,-0.00244140625
1584268477,5,-0.0087890625,0.0029296875,-0.00244140625
1584268535,5,-0.0087890625,0.0029296875,-0.00244140625
1584268597,5,-0.0087890625,0.0029296875,-0.00244140625
1584268655,5,-0.0087890625,0.0029296875,-0.00244140625
1584268717,5,-0.0087890625,0.0029296875,-0.00244140625
1584334893,5,-0.009765625,1.1259765625,-0.00244140625
1584334956,5,-0.009765625,1.1259765625,-0.00244140625
1584335013,5,-0.009765625,1.1259765625,-0.00244140625
1584335076,5,-0.009765625,1.1259765625,-0.00244140625
1584335133,5,-0.009765625,1.1259765625,-0.00244140625
1584335196,5,-0.009765625,1.1259765625,-0.00244140625
1584335253,5,-0.009765625,1.1259765625,-0.00244140625
1584335316,5,-0.009765625,1.1259765625,-0.00244140625
1584335378,5,-0.009765625,1.1259765625,-0.00244140625
1584335435,5,-0.009765625,1.1259765625,-0.00244140625
1584335493,5,-0.009765625,1.1259765625,-0.00244140625
1584340717,5,-0.009765625,1.1259765625,-0.00244140625
1584340775,5,-0.009765625,1.1259765625,-0.00244140625
1584340837,5,-0.009765625,1.1259765625,-0.00244140625
1584340894,5,-0.009765625,1.1259765625,-0.00244140625
1584340957,5,-0.009765625,1.1259765625,-0.00244140625
1584341077,5,-0.009765625,1.1259765625,-0.00244140625
1584341134,5,-0.009765625,1.1259765625,-0.00244140625
1584341196,5,-0.009765625,1.1259765625,-0.00244140625
1584341254,5,-0.009765625,1.1259765625,-0.00244140625
1584341316,5,-0.009765625,1.1259765625,-0.00244140625
1584341374,5,-0.009765625,1.1259765625,-0.00244140625
1584346654,5,-1.12890625,1.1259765625,-0.00244140625
1584346717,5,-1.12890625,1.1259765625,-0.00244140625
1584346774,5,-1.12890625,1.1259765625,-0.00244140625
1584346836,5,-1.12890625,1.1259765625,-0.00244140625
1584346894,5,-1.12890625,1.1259765625,-0.00244140625
1584346956,5,-1.12890625,1.1259765625,-0.00244140625
1584347014,5,-1.12890625,1.1259765625,-0.00244140625
1584347076,5,-1.12890625,1.1259765625,-0.00244140625
1584347134,5,-1.12890625,1.1259765625,-0.00244140625
1584347196,5,-1.12890625,1.1259765625,-0.00244140625
1584347253,5,-1.12890625,1.1259765625,-0.00244140625
1584347316,5,-1.12890625,1.1259765625,-0.00244140625
1584352536,5,-1.12890625,1.1259765625,-0.00244140625
1584352594,5,-1.12890625,1.1259765625,-0.00244140625
1584352656,5,-0.0078125,0.001953125,-0.00244140625
1584352714,5,-0.0078125,0.001953125,-0.00244140625
1584352776,5,-0.0078125,0.001953125,-0.00244140625
1584352833,5,-0.0078125,0.001953125,-0.00244140625
1584352896,5,-0.0078125,0.001953125,-0.00244140625
1584352953,5,-0.0078125,0.001953125,-0.00244140625
1584353016,5,-0.0078125,0.001953125,-0.00244140625
1584353073,5,-0.0078125,0.001953125,-0.00244140625
1584353136,5,-0.0078125,0.001953125,-0.00244140625
1584358474,5,-0.0087890625,0.00390625,-0.00244140625
1584358537,5,-0.0087890625,0.00390625,-0.00244140625
1584358594,5,-0.0087890625,0.00390625,-0.00244140625
1584358657,5,-0.0087890625,0.00390625,-0.00244140625
1584358714,5,-0.0087890625,0.00390625,-0.00244140625
1584358777,5,-0.0087890625,0.00390625,-0.00244140625
1584358834,5,-0.0087890625,0.00390625,-0.00244140625
1584358896,5,-0.0087890625,0.00390625,-0.00244140625
1584358954,5,-0.0087890625,0.00390625,-0.00244140625
1584359016,5,-0.0087890625,0.00390625,-0.00244140625
1584762937,5,-15.4990234375,15.498046875,-0.00244140625
1584762995,5,-15.4990234375,15.498046875,-0.00244140625
1584763057,5,-15.4990234375,15.498046875,-0.00244140625
1584763119,5,-15.4990234375,15.498046875,-0.00244140625
1584763177,5,-15.4990234375,15.498046875,-0.00244140625
1584763239,5,-15.4990234375,15.498046875,-0.00244140625
1584763297,5,-15.4990234375,15.498046875,-0.00244140625
1584763359,5,-15.4990234375,15.498046875,-0.00244140625
1584763417,5,-15.4990234375,15.498046875,-0.00244140625
