time,SPAM_Off_X_MTQ_Z,SPAM_Off_Y_MTQ_X,SPAM_Off_Y_MTQ_Y,SPAM_Off_Y_MTQ_Z
1584780829,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584780901,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584780958,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781016,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781073,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781131,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781188,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781260,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781318,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781375,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781433,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
1584781490,-1.5753424657534247,0.9315068493150684,-6.863013698630137,2.6301369863013697
