time,Accumulated_Charge_Min,Accumulated_Charge_Max,Accumulated_Charge_Avg
1583080495,33.80078125,40.006306966145836,36.127766927083336
1583080553,33.80078125,40.006306966145836,36.127766927083336
1583080615,33.80078125,40.006306966145836,36.210774739583336
1583080673,33.80078125,40.006306966145836,36.349812825520836
1583080735,33.80078125,40.006306966145836,36.480550130208336
1583248914,33.80078125,40.006306966145836,37.525065104166664
1583248972,33.80078125,40.006306966145836,37.599772135416664
1583249034,33.80078125,40.006306966145836,37.673787434895836
1583249096,33.80078125,40.006306966145836,37.792765299479164
1583249154,33.80078125,40.006306966145836,37.954630533854164
1583249216,33.80078125,40.006306966145836,38.106119791666664
1583249274,33.80078125,40.006306966145836,38.219563802083336
1583249336,33.80078125,40.006306966145836,38.339925130208336
1583249394,33.80078125,40.006306966145836,38.485188802083336
1583254734,33.80078125,40.006306966145836,37.57763671875
1583254796,33.80078125,40.006306966145836,37.731892903645836
1583254854,33.80078125,40.006306966145836,37.8328857421875
1583254916,33.80078125,40.006306966145836,37.861246744791664
1583254974,33.80078125,40.006306966145836,37.869547526041664
1583255036,33.80078125,40.006306966145836,37.830810546875
1583255094,33.80078125,40.006306966145836,37.758870442708336
1583255156,33.80078125,40.006306966145836,37.713907877604164
1583255213,33.80078125,40.006306966145836,37.740885416666664
1583508233,33.80078125,40.006306966145836,37.390177408854164
1583508295,33.80078125,40.006306966145836,37.379801432291664
1583508352,33.80078125,40.006306966145836,37.419230143229164
1583508415,33.80078125,40.006306966145836,37.453125
1583508472,33.80078125,40.006306966145836,37.473876953125
1583508535,33.80078125,40.006306966145836,37.507080078125
1583508592,33.80078125,40.006306966145836,37.573486328125
1583569013,33.80078125,40.006306966145836,37.426839192708336
1583569075,33.80078125,40.006306966145836,37.344523111979164
1583569133,33.80078125,40.006306966145836,37.26220703125
1583569195,33.80078125,40.006306966145836,37.17919921875
1583569253,33.80078125,40.006306966145836,37.096883138020836
1583569315,33.80078125,40.006306966145836,37.013875325520836
1583569373,33.80078125,40.006306966145836,36.931559244791664
1583569435,33.80078125,40.006306966145836,36.848551432291664
1583569492,33.80078125,40.006306966145836,36.7662353515625
1583569555,33.80078125,40.006306966145836,36.683919270833336
1583997056,30.570393880208332,40.1114501953125,38.620768229166664
1583997114,30.570393880208332,40.1114501953125,38.534993489583336
1583997176,30.570393880208332,40.1114501953125,38.44091796875
1583997233,30.570393880208332,40.1114501953125,38.345458984375
1583997296,30.570393880208332,40.1114501953125,38.255533854166664
1583997353,30.570393880208332,40.1114501953125,38.165608723958336
1583997416,30.570393880208332,40.1114501953125,38.07568359375
1583997473,30.570393880208332,40.1114501953125,37.9864501953125
1583997536,30.570393880208332,40.1114501953125,37.896525065104164
1583997593,30.570393880208332,40.1114501953125,37.806599934895836
1583997655,30.570393880208332,40.1114501953125,37.717366536458336
1583997713,30.570393880208332,40.1114501953125,37.62744140625
1584002993,30.570393880208332,40.1114501953125,38.041788736979164
1584003055,30.570393880208332,40.1114501953125,37.949788411458336
1584003113,30.570393880208332,40.1114501953125,37.852945963541664
1584003175,30.570393880208332,40.1114501953125,37.763020833333336
1584003233,30.570393880208332,40.1114501953125,37.673095703125
1584003295,30.570393880208332,40.1114501953125,37.5838623046875
