time,Sun_Z_Max,Sun_Z_Avg,Mag1_Valid,Mag2_Valid,Mag1_X_Min
1587759856,0.48660265365,0.3500365279,0,0,2.0821917808219177
1587759914,0.20166010255999997,0.0476074092,0,0,1.6849315068493151
1587759976,-0.08941648009999999,-0.15325923653999998,0,0,-0.410958904109589
1587760033,0.03558348662,-0.08923337467999999,0,0,-0.5342465753424658
1587760096,0.38088979116999994,0.21517938607,0,0,0.0
1587760153,0.5236815012,0.47909533143,0,0,0.0821917808219178
1587760216,0.52014146308,0.45779406756999996,0,0,-1.1506849315068493
1587760336,-0.010131833239999999,-0.15493770289,0,0,1.4246575342465753
