time,Spacecraft_Quaternion_4
1587759798,-0.44789661068461056
1587759861,-0.5356088172761361
1587759923,-0.45556923618696815
1587759981,-0.3272201352114272
1587760038,-0.12167457756926046
1587760101,0.14932357044825864
1587760158,0.37335307812443114
1587760220,0.47108318121673154
1587760278,0.3325353966862284
1587760340,0.06256972686723902
