time,Panel_2_Current_Min,Panel_2_Current_Max,Panel_2_Current_Avg,Panel_3_Current_Min
1581192560,-0.010162353515625,1.100189208984375,0.160858154296875,-0.106109619140625
1581192618,-0.010162353515625,1.100189208984375,0.16387939453125,-0.106109619140625
1581192680,-0.010162353515625,1.100189208984375,0.1574249267578125,-0.106109619140625
1581192800,-0.010162353515625,1.100189208984375,0.165985107421875,-0.106109619140625
1581192858,-0.010162353515625,1.100189208984375,0.1844329833984375,-0.106109619140625
1581192920,-0.010162353515625,1.100189208984375,0.18438720703125,-0.106109619140625
1581210201,-0.010162353515625,1.100189208984375,0.0076446533203125,-0.106109619140625
1581210258,-0.010162353515625,1.100189208984375,0.0104827880859375,-0.106109619140625
1581210321,-0.010162353515625,1.100189208984375,0.1804046630859375,-0.106109619140625
1581210345,-0.010162353515625,1.100189208984375,0.0337371826171875,-0.106109619140625
1581210378,-0.010162353515625,1.100189208984375,0.3758697509765625,-0.106109619140625
1581210441,-0.010162353515625,1.100189208984375,0.110595703125,-0.106109619140625
1581210498,-0.010162353515625,1.100189208984375,0.2069091796875,-0.106109619140625
1581210560,-0.010162353515625,1.100189208984375,0.168365478515625,-0.106109619140625
1581210618,-0.010162353515625,1.100189208984375,0.0882110595703125,-0.106109619140625
1581210680,-0.010162353515625,1.100189208984375,0.0336456298828125,-0.106109619140625
1581210738,-0.010162353515625,1.100189208984375,0.0178070068359375,-0.106109619140625
1581288800,-0.010162353515625,1.100189208984375,0.285186767578125,-0.106109619140625
1581457641,-0.010162353515625,1.100189208984375,0.1183319091796875,-0.106109619140625
1581457699,-0.010162353515625,1.100189208984375,0.1431884765625,-0.106109619140625
1581536360,-0.010162353515625,1.100189208984375,0.0246734619140625,-0.106109619140625
1581536418,-0.010162353515625,1.100189208984375,0.053192138671875,-0.106109619140625
1581536480,-0.010162353515625,1.100189208984375,0.17633056640625,-0.106109619140625
1581536537,-0.010162353515625,1.100189208984375,0.114166259765625,-0.106109619140625
1581536600,-0.010162353515625,1.100189208984375,0.433135986328125,-0.106109619140625
1581536657,-0.010162353515625,1.100189208984375,0.273834228515625,-0.106109619140625
1581536720,-0.010162353515625,1.100189208984375,0.227142333984375,-0.106109619140625
1581536777,-0.010162353515625,1.100189208984375,0.00384521484375,-0.106109619140625
1581536840,-0.010162353515625,1.100189208984375,0.0375823974609375,-0.106109619140625
1581626601,-0.011810302734375,1.100189208984375,0.01373291015625,-0.106109619140625
1581626659,-0.011810302734375,1.100189208984375,0.0201873779296875,-0.106109619140625
1581626721,-0.011810302734375,1.100189208984375,0.0615234375,-0.106109619140625
1581626778,-0.011810302734375,1.100189208984375,0.0026092529296875,-0.106109619140625
1581626841,-0.011810302734375,1.100189208984375,0.1364593505859375,-0.106109619140625
1581626898,-0.011810302734375,1.100189208984375,0.0698089599609375,-0.106109619140625
1581626961,-0.011810302734375,1.100189208984375,0.0919647216796875,-0.106109619140625
1581627018,-0.011810302734375,1.100189208984375,0.101165771484375,-0.106109619140625
1581627081,-0.011810302734375,1.100189208984375,0.0162506103515625,-0.106109619140625
1581627138,-0.011810302734375,1.100189208984375,0.186126708984375,-0.106109619140625
1581627200,-0.011810302734375,1.100189208984375,0.01226806640625,-0.106109619140625
1581627258,-0.011810302734375,1.100189208984375,0.18035888671875,-0.106109619140625
1581627320,-0.011810302734375,1.100189208984375,0.0718231201171875,-0.106109619140625
1581627378,-0.011810302734375,1.100189208984375,0.2103424072265625,-0.106109619140625
1581627440,-0.011810302734375,1.100189208984375,0.236572265625,-0.106109619140625
1581789622,-0.011810302734375,1.100189208984375,0.4205474853515625,-0.106109619140625
1581789684,-0.011810302734375,1.100189208984375,0.2357940673828125,-0.106109619140625
1581789742,-0.011810302734375,1.100189208984375,0.0465545654296875,-0.106109619140625
1581789804,-0.011810302734375,1.100189208984375,0.0688934326171875,-0.106109619140625
1581789862,-0.011810302734375,1.100189208984375,0.20635986328125,-0.106109619140625
1581789924,-0.011810302734375,1.100189208984375,0.041656494140625,-0.106109619140625
1581789982,-0.011810302734375,1.100189208984375,0.0619354248046875,-0.106109619140625
1581790044,-0.011810302734375,1.100189208984375,0.179718017578125,-0.106109619140625
1581790101,-0.011810302734375,1.100189208984375,0.4495697021484375,-0.106109619140625
1581790164,-0.011810302734375,1.100189208984375,0.2622528076171875,-0.106109619140625
1581891801,-0.011810302734375,1.100189208984375,0.01263427734375,-0.106109619140625
1581891863,-0.011810302734375,1.100189208984375,0.393402099609375,-0.106109619140625
1581891921,-0.011810302734375,1.100189208984375,0.37939453125,-0.106109619140625
1581891983,-0.011810302734375,1.100189208984375,0.3315582275390625,-0.106109619140625
1581892041,-0.011810302734375,1.100189208984375,0.3758697509765625,-0.106109619140625
1581892103,-0.011810302734375,1.100189208984375,0.0150604248046875,-0.106109619140625
1581892160,-0.011810302734375,1.100189208984375,0.006591796875,-0.106109619140625
1581892223,-0.011810302734375,1.100189208984375,0.0285186767578125,-0.106109619140625
1581892280,-0.011810302734375,1.100189208984375,0.37591552734375,-0.106109619140625
1581892343,-0.011810302734375,1.100189208984375,0.392578125,-0.106109619140625
1581892400,-0.011810302734375,1.100189208984375,0.207916259765625,-0.106109619140625
1581892462,-0.011810302734375,1.100189208984375,0.286834716796875,-0.106109619140625
1582223663,-0.117095947265625,1.084442138671875,0.27557373046875,-0.006866455078125
1582223721,-0.117095947265625,1.084442138671875,0.0092010498046875,-0.006866455078125
1582223779,-0.117095947265625,1.084442138671875,0.0022430419921875,-0.006866455078125
1582223783,-0.117095947265625,1.084442138671875,0.0021514892578125,-0.006866455078125
1582223841,-0.117095947265625,1.084442138671875,0.005584716796875,-0.006866455078125
1582223903,-0.117095947265625,1.084442138671875,0.065093994140625,-0.006866455078125
1582223961,-0.117095947265625,1.084442138671875,0.3495941162109375,-0.006866455078125
1582224023,-0.117095947265625,1.084442138671875,0.425537109375,-0.006866455078125
1582224081,-0.117095947265625,1.084442138671875,0.141815185546875,-0.006866455078125
1582224143,-0.117095947265625,1.084442138671875,0.010711669921875,-0.006866455078125
1582224200,-0.117095947265625,1.084442138671875,0.3789825439453125,-0.006866455078125
1582224263,-0.117095947265625,1.084442138671875,0.2672882080078125,-0.006866455078125
1582224320,-0.117095947265625,1.084442138671875,0.2389984130859375,-0.006866455078125
1582224383,-0.117095947265625,1.084442138671875,0.4453582763671875,-0.006866455078125
1582224440,-0.117095947265625,1.084442138671875,0.447418212890625,-0.006866455078125
1582224502,-0.117095947265625,1.084442138671875,0.358154296875,-0.006866455078125
1582229483,-0.117095947265625,1.084442138671875,0.207550048828125,-0.006866455078125
1582229598,-0.117095947265625,1.084442138671875,0.2503509521484375,-0.006866455078125
1582229603,-0.117095947265625,1.084442138671875,0.2330474853515625,-0.006866455078125
1582229661,-0.117095947265625,1.084442138671875,0.1743621826171875,-0.006866455078125
1582229723,-0.117095947265625,1.084442138671875,0.324005126953125,-0.006866455078125
1582229781,-0.117095947265625,1.084442138671875,0.4326324462890625,-0.006866455078125
1582229843,-0.117095947265625,1.084442138671875,0.25927734375,-0.006866455078125
1582229900,-0.117095947265625,1.084442138671875,0.1776580810546875,-0.006866455078125
1582229963,-0.117095947265625,1.084442138671875,0.398712158203125,-0.006866455078125
1582230020,-0.117095947265625,1.084442138671875,0.3556365966796875,-0.006866455078125
1582230083,-0.117095947265625,1.084442138671875,0.3293609619140625,-0.006866455078125
1582230140,-0.117095947265625,1.084442138671875,0.2958984375,-0.006866455078125
1582230202,-0.117095947265625,1.084442138671875,0.13128662109375,-0.006866455078125
1582230260,-0.117095947265625,1.084442138671875,0.2270965576171875,-0.006866455078125
1582230322,-0.117095947265625,1.084442138671875,0.2764892578125,-0.006866455078125
1582235365,-0.117095947265625,1.084442138671875,0.185577392578125,-0.006866455078125
1582235422,-0.117095947265625,1.084442138671875,0.3190155029296875,-0.006866455078125
1582235484,-0.117095947265625,1.084442138671875,0.0085601806640625,-0.006866455078125
1582235542,-0.117095947265625,1.084442138671875,0.006317138671875,-0.006866455078125
1582235604,-0.117095947265625,1.084442138671875,0.0729217529296875,-0.006866455078125
1582235662,-0.117095947265625,1.084442138671875,0.2679290771484375,-0.006866455078125
1582235724,-0.117095947265625,1.084442138671875,0.4086456298828125,-0.006866455078125
1582235782,-0.117095947265625,1.084442138671875,0.107757568359375,-0.006866455078125
1582235844,-0.117095947265625,1.084442138671875,0.2175750732421875,-0.006866455078125
1582235902,-0.117095947265625,1.084442138671875,0.4197235107421875,-0.006866455078125
1582235964,-0.117095947265625,1.084442138671875,0.3809967041015625,-0.006866455078125
1582236021,-0.117095947265625,1.084442138671875,0.250579833984375,-0.006866455078125
1582236084,-0.117095947265625,1.084442138671875,0.007232666015625,-0.006866455078125
1582308084,-0.117095947265625,1.155853271484375,0.267791748046875,-0.006866455078125
1582308141,-0.117095947265625,1.155853271484375,0.44439697265625,-0.006866455078125
1582308204,-0.117095947265625,1.155853271484375,0.43267822265625,-0.006866455078125
1582308261,-0.117095947265625,1.155853271484375,0.2609710693359375,-0.006866455078125
1582308324,-0.117095947265625,1.155853271484375,0.135772705078125,-0.006866455078125
1582308381,-0.117095947265625,1.155853271484375,0.209930419921875,-0.006866455078125
1582308443,-0.117095947265625,1.155853271484375,0.3662567138671875,-0.006866455078125
1582308501,-0.117095947265625,1.155853271484375,0.41143798828125,-0.006866455078125
1582308683,-0.117095947265625,1.155853271484375,0.09100341796875,-0.006866455078125
1582308741,-0.117095947265625,1.155853271484375,0.050628662109375,-0.006866455078125
1582308803,-0.117095947265625,1.155853271484375,0.2320404052734375,-0.006866455078125
1582308861,-0.117095947265625,1.155853271484375,0.3907470703125,-0.006866455078125
1582319962,-0.117095947265625,1.155853271484375,0.3513336181640625,-0.006866455078125
1582320020,-0.117095947265625,1.155853271484375,0.3905181884765625,-0.006866455078125
1582320082,0.314849853515625,0.3695068359375,0.3485870361328125,0.006591796875
1582320140,0.1470794677734375,0.3695068359375,0.216888427734375,0.006591796875
1582320202,0.145751953125,0.3695068359375,0.1820526123046875,0.006591796875
1582320264,0.145751953125,0.3695068359375,0.2527313232421875,0.003204345703125
1582320322,0.145751953125,0.3695068359375,0.2520904541015625,0.003204345703125
1582320384,0.145751953125,0.3695068359375,0.2394561767578125,0.003204345703125
1582320442,0.071685791015625,0.3695068359375,0.1007537841796875,0.003204345703125
1582320504,0.071685791015625,0.3695068359375,0.1647491455078125,0.003204345703125
1582320562,0.071685791015625,0.3695068359375,0.2224273681640625,0.003204345703125
1582488773,-0.0005035400390625,0.5023956298828125,0.4963531494140625,-0.0006866455078125
1582488893,-0.0005035400390625,0.5023956298828125,0.43670654296875,-0.0006866455078125
1582488955,-0.0005035400390625,0.5023956298828125,0.40338134765625,-0.0006866455078125
1582489022,-0.0005035400390625,0.5023956298828125,0.3865814208984375,-0.0006866455078125
1582489075,-0.0005035400390625,0.5023956298828125,0.409423828125,-0.0006866455078125
1582489195,-0.0005035400390625,0.5023956298828125,0.221282958984375,-0.0006866455078125
1582489253,-0.0005035400390625,0.5023956298828125,0.09796142578125,-0.0006866455078125
1582916934,-0.010162353515625,1.133514404296875,0.2308502197265625,-0.010894775390625
1582916995,-0.010162353515625,1.133514404296875,0.1928558349609375,-0.010894775390625
1582917053,-0.010162353515625,1.133514404296875,0.3885040283203125,-0.010894775390625
1582917124,-0.010162353515625,1.133514404296875,0.488067626953125,-0.010894775390625
1582917172,-0.010162353515625,1.133514404296875,0.485137939453125,-0.010894775390625
1582983836,-0.010162353515625,1.133514404296875,0.0563507080078125,-0.010894775390625
1582983894,-0.010162353515625,1.133514404296875,0.1104583740234375,-0.010894775390625
1582983956,-0.010162353515625,1.133514404296875,0.002105712890625,-0.010894775390625
1582984014,-0.010162353515625,1.133514404296875,0.0003204345703125,-0.010894775390625
1582984076,-0.010162353515625,1.133514404296875,0.0040740966796875,-0.010894775390625
1582984134,-0.010162353515625,1.133514404296875,0.056854248046875,-0.010894775390625
1582984196,-0.010162353515625,1.133514404296875,0.0062255859375,-0.010894775390625
1582984253,-0.010162353515625,1.133514404296875,0.0004119873046875,-0.010894775390625
1582984316,-0.010162353515625,1.133514404296875,0.00128173828125,-0.010894775390625
1582984373,-0.010162353515625,1.133514404296875,0.0021514892578125,-0.010894775390625
