time,Spacecraft_Quaternion_3
1587759798,-0.5946540547843964
1587759861,-0.8269390995787181
1587759923,-0.8188839456500923
1587760038,-0.18329028133889883
1587760101,0.2562197428236141
1587760158,0.6354881680555011
1587760220,0.8553303788213931
1587760278,0.83298656384436
