time,IMU_Processed_X_Min,IMU_Processed_X_Max,IMU_Processed_X_Avg,IMU_Processed_Y_Min
1587759798,-0.385,0.10500000000000001,-0.16625,-2.2443750000000002
1587759856,0.043750000000000004,0.2625,0.17500000000000002,-2.21375
1587759918,0.021875000000000002,0.26687500000000003,0.16187500000000002,-2.191875
1587759976,-0.42000000000000004,0.030625000000000003,-0.18375000000000002,-2.205
1587760038,-0.660625,-0.37625000000000003,-0.5381250000000001,-2.1700000000000004
1587760096,-0.7525000000000001,-0.55125,-0.7043750000000001,-2.1568750000000003
1587760216,-0.555625,-0.144375,-0.371875,-2.3668750000000003
1587760278,-0.16625,0.33687500000000004,0.10500000000000001,-2.2487500000000002
1587760336,0.3325,0.42437500000000006,0.389375,-1.9687500000000002
