time,Current_Min,Current_Max,Current_Avg,Battery_Temperature_Avg
1580528787,-0.3610339671010468,-0.29755546739097266,-0.3384502700888089,21
1580528844,-0.3610339671010468,-0.2926725058748131,-0.347911008026368,21
1580528902,-0.3707998901333659,-0.28778954435865356,-0.3457747123630482,22
1580528959,-0.380565813165685,-0.28778954435865356,-0.347911008026368,22
1580529017,-0.380565813165685,-0.28778954435865356,-0.347605822931608,22
1580529089,-0.380565813165685,-0.28778954435865356,-0.34882656331064793,22
1580529146,-0.380565813165685,-0.28778954435865356,-0.34730063783684806,22
1580529391,-0.380565813165685,-0.28778954435865356,-0.33753471480452896,22
1580529448,-0.380565813165685,-0.28778954435865356,-0.34455397198400833,22
1580529506,-0.380565813165685,-0.28778954435865356,-0.34516434217352826,21
1580534611,-0.3854487746818446,0.8645893734550005,-0.34516434217352826,22
1580534668,-0.3854487746818446,0.8645893734550005,-0.34669026764732813,22
1580534726,-0.3854487746818446,0.8645893734550005,-0.34669026764732813,22
1580534783,-0.3854487746818446,0.8645893734550005,-0.34730063783684806,22
1580534841,-0.3854487746818446,0.8645893734550005,-0.3457747123630482,22
1580534898,-0.3854487746818446,0.8645893734550005,-0.34455397198400833,22
1580539457,-0.3854487746818446,0.8890041810357983,-0.03753776665547655,21
1580539587,-0.3854487746818446,0.8890041810357983,0.17029328287606435,22
1580544390,-0.3903317361980041,0.9475997192297129,0.20264290292062137,22
1580544505,-0.3903317361980041,0.9475997192297129,-0.12085329752494889,22
1580544677,-0.3903317361980041,0.9475997192297129,0.049439985351115455,23
1580555909,-0.3903317361980041,0.9475997192297129,0.16876735740226448,23
1580555966,-0.3903317361980041,0.9475997192297129,0.10315256202887052,23
1580556024,-0.3903317361980041,0.9475997192297129,0.3399761955626087,23
1580557045,-0.3903317361980041,0.9475997192297129,-0.34394360179448835,25
1580557103,-0.3903317361980041,0.9475997192297129,-0.34302804651020846,25
1580557160,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,25
1580557218,-0.3903317361980041,0.9475997192297129,-0.3433332316049684,25
1580557289,-0.3903317361980041,0.9475997192297129,-0.34302804651020846,25
1580557347,-0.3903317361980041,0.9475997192297129,-0.3433332316049684,25
1580557405,-0.3903317361980041,0.9475997192297129,-0.34302804651020846,25
1580557462,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,25
1580557520,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,25
1580557577,-0.3903317361980041,0.9475997192297129,-0.3411969359416486,25
1580560338,-0.3903317361980041,0.9475997192297129,0.19623401593066195,19
1580561719,-0.3903317361980041,0.9475997192297129,0.3985717337565233,22
1580561791,-0.3903317361980041,0.9475997192297129,-0.13336588641010774,22
1580561848,-0.3903317361980041,0.9475997192297129,0.0015259254737998596,23
1580561906,-0.3903317361980041,0.9475997192297129,0.09216589861751152,23
1580562150,-0.3903317361980041,0.9475997192297129,0.3350932340464492,23
1580562265,-0.3903317361980041,0.9475997192297129,-0.1315347758415479,24
1580562984,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,25
1580563042,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,25
1580563099,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,25
1580563157,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,25
1580563229,-0.3903317361980041,0.9475997192297129,-0.34211249122592857,25
1580563286,-0.3903317361980041,0.9475997192297129,-0.34211249122592857,24
1580563344,-0.3903317361980041,0.9475997192297129,-0.34241767632068854,24
1580563401,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,24
1580567370,-0.3903317361980041,0.9475997192297129,0.23316141239661856,23
1580567428,-0.3903317361980041,0.9475997192297129,0.11169774468214973,23
1580567486,-0.3903317361980041,0.9475997192297129,-0.1336710715048677,23
1580567601,-0.3903317361980041,0.9475997192297129,0.119632557145909,23
1580567658,-0.3903317361980041,0.9475997192297129,0.039063692129276406,23
1580567730,-0.3903317361980041,0.9475997192297129,-0.11383404034546954,23
1580567788,-0.3903317361980041,0.9475997192297129,0.054628131962034976,24
1580567845,-0.3903317361980041,0.9475997192297129,-0.10925626392406995,24
1580568018,-0.3903317361980041,0.9475997192297129,0.26276436658833585,24
1580568147,-0.3903317361980041,0.9475997192297129,0.0030518509475997192,24
1580569039,-0.3903317361980041,0.9475997192297129,-0.3399761955626087,24
1580569168,-0.3903317361980041,0.9475997192297129,-0.3448591570787683,24
1580569226,-0.3903317361980041,0.9475997192297129,-0.34302804651020846,23
1580573180,-0.3903317361980041,0.9475997192297129,0.0347911008026368,22
1580573367,-0.3903317361980041,0.9475997192297129,-0.044557023834955904,23
1580573482,-0.3903317361980041,0.9475997192297129,0.03936887722403638,23
1580573540,-0.3903317361980041,0.9475997192297129,-0.22888882106997896,23
1580573597,-0.3903317361980041,0.9475997192297129,0.086977752006592,23
1580573669,-0.3903317361980041,0.9475997192297129,-0.012512588885158849,24
1580573957,-0.3903317361980041,0.9475997192297129,-0.34211249122592857,24
1580574029,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,24
1580574388,-0.3903317361980041,0.9475997192297129,-0.34241767632068854,24
1580574446,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,24
1580574503,-0.3903317361980041,0.9475997192297129,-0.3427228614154485,24
1580578170,-0.3903317361980041,0.9671315652943511,0.2163762321848201,21
1580578286,-0.3903317361980041,0.9671315652943511,0.08209479049043245,22
1580578343,-0.3903317361980041,0.9671315652943511,0.15259254737998598,22
1580578401,-0.3903317361980041,0.9671315652943511,-0.09613330484939116,22
1580578458,-0.3903317361980041,0.9671315652943511,0.16785180211798456,22
1580578530,-0.3903317361980041,0.9671315652943511,-0.152287362285226,23
1580578588,-0.3903317361980041,0.9671315652943511,-0.05554368724631489,23
1580578703,-0.3903317361980041,0.9671315652943511,0.16632587664418472,23
1580579364,-0.3903317361980041,0.9671315652943511,0.059205908383434556,25
1580579422,-0.3903317361980041,0.9671315652943511,-0.10254219183935057,25
1580579479,-0.3903317361980041,0.9671315652943511,-0.07965330973235267,26
1580579537,-0.3903317361980041,0.9671315652943511,-0.3448591570787683,26
1580579666,-0.3903317361980041,0.9671315652943511,-0.3433332316049684,26
1580579781,-0.3903317361980041,0.9671315652943511,-0.3436384166997284,26
1580579839,-0.3903317361980041,0.9671315652943511,-0.34241767632068854,26
1580579911,-0.3903317361980041,0.9671315652943511,-0.3427228614154485,26
1580580198,-0.3903317361980041,0.9671315652943511,-0.3436384166997284,26
1580580270,-0.3903317361980041,0.9671315652943511,-0.34424878688924837,26
1580580385,-0.3903317361980041,0.9671315652943511,-0.34455397198400833,25
1580584038,-0.3903317361980041,0.9671315652943511,0.0057985168004394665,25
1580584110,-0.3903317361980041,0.9671315652943511,0.2456740012817774,25
1580584167,-0.3903317361980041,0.9671315652943511,0.08911404766991181,25
1580584225,-0.3903317361980041,0.9671315652943511,0.06561479537339397,25
1580584282,-0.3903317361980041,0.9671315652943511,-0.26276436658833585,25
1580584397,-0.3903317361980041,0.9671315652943511,0.003967406231879635,26
1580584469,-0.3903317361980041,0.9671315652943511,0.26215399639881587,26
1580584584,-0.3903317361980041,0.9671315652943511,-0.3134250923184912,26
1580585131,-0.3903317361980041,0.9671315652943511,0.019226660969878233,28
1580585246,-0.3903317361980041,0.9671315652943511,-0.3399761955626087,28
1580585303,-0.3903317361980041,0.9671315652943511,-0.33906064027832883,28
1580585361,-0.3903317361980041,0.9671315652943511,-0.3393658253730888,28
1580585418,-0.3903317361980041,0.9671315652943511,-0.34180730613116855,28
1580585490,-0.3903317361980041,0.9671315652943511,-0.34211249122592857,28
1580585548,-0.3903317361980041,0.9671315652943511,-0.34241767632068854,28
1580585605,-0.3903317361980041,0.9671315652943511,-0.34211249122592857,28
1580585663,-0.3903317361980041,0.9671315652943511,-0.3415021210364086,28
1580585778,-0.3903317361980041,0.9671315652943511,-0.34211249122592857,28
1580588122,-0.3903317361980041,0.9671315652943511,0.3323465681936094,22
1580589747,-0.3903317361980041,0.9671315652943511,0.15594958342234566,24
1580589862,-0.3903317361980041,0.9671315652943511,0.09552293465987122,25
1580589977,-0.3903317361980041,0.9671315652943511,0.13122959074678794,25
1580590049,-0.3903317361980041,0.9671315652943511,0.14435254982146672,25
1580590107,-0.3903317361980041,0.9671315652943511,0.19806512649922178,25
1580590164,-0.3903317361980041,0.9671315652943511,-0.09521774956511124,25
1580590409,-0.3903317361980041,0.9671315652943511,-0.12665181432538836,26
1580590466,-0.3903317361980041,0.9671315652943511,0.2752769554734947,26
1580590768,-0.3903317361980041,0.9671315652943511,-0.1825006866664632,26
1580590826,-0.3903317361980041,0.9671315652943511,-0.3457747123630482,26
1580590941,-0.3903317361980041,0.9671315652943511,-0.3457747123630482,26
1580590998,-0.3903317361980041,0.9671315652943511,-0.3454695272682882,26
1580591070,-0.3903317361980041,0.9671315652943511,-0.34638508255256817,26
1580593817,-0.3903317361980041,0.9671315652943511,0.2273628955961791,20
1580594004,-0.3903317361980041,0.9671315652943511,0.38850062562944426,20
1580595327,-0.3903317361980041,0.9964293343913084,0.13733329264198738,22
1580595384,-0.3903317361980041,0.9964293343913084,0.3991821039460433,22
1580595442,-0.3903317361980041,0.9964293343913084,0.15625476851710562,22
1580595499,-0.3903317361980041,0.9964293343913084,0.19989623706778162,22
1580595629,-0.3903317361980041,0.9964293343913084,0.3881954405346843,23
1580595686,-0.3903317361980041,0.9964293343913084,0.10864589373455001,23
1580595744,-0.3903317361980041,0.9964293343913084,0.1818903164769433,23
1580595801,-0.3903317361980041,0.9964293343913084,0.15747550889614553,23
1580595859,-0.3903317361980041,0.9964293343913084,0.29847102267525255,23
1580595931,-0.3903317361980041,0.9964293343913084,-0.1944029053621021,23
1580595988,-0.3903317361980041,0.9964293343913084,0.16724143192846463,24
1580596046,-0.3903317361980041,0.9964293343913084,-0.060121463667714474,24
1580598203,-0.3903317361980041,0.9964293343913084,-0.34852137821588797,21
1580601266,-0.3903317361980041,0.9964293343913084,-0.1455732902005066,23
1580601324,-0.3903317361980041,0.9964293343913084,-0.025025177770317698,23
1580601381,-0.3903317361980041,0.9964293343913084,0.1403851435895871,23
1580601439,-0.3903317361980041,0.9964293343913084,0.025025177770317698,23
1580601511,-0.3903317361980041,0.9964293343913084,0.04150517288735618,24
1580601626,-0.3903317361980041,0.9964293343913084,0.0848414563432722,24
1580601683,-0.3903317361980041,0.9964293343913084,0.14954069643238624,24
1580601741,-0.3903317361980041,0.9964293343913084,0.04364146855067599,24
1580601798,-0.3903317361980041,0.9964293343913084,-0.3009125034333323,24
1580601870,-0.3903317361980041,0.9964293343913084,0.141300698873867,24
