time,Spacecraft_Quaternion_1
1587759798,0.664271887237312
1587759861,0.16114601172219112
1587759923,-0.32500034720167764
1587759985,-0.7260330296134224
1587760038,-0.9680356467613832
1587760101,-0.9545966270737
1587760158,-0.656456082522787
1587760220,-0.13480967316216896
1587760278,0.44209283344309713
1587760345,0.8013802295305724
