time,Phase,Source,Last_BDot_X,Last_BDot_Y,Last_BDot_Z,Last_FSW_X,Last_FSW_Y,Last_FSW_Z
1584854022,Measurement,BDot,100,0,0,0,0,0
1584854027,Measurement,BDot,100,0,0,0,0,0
1584854032,Actuation,BDot,100,0,0,0,0,0
1584854037,Actuation,BDot,100,0,0,0,0,0
1584854041,Actuation,BDot,100,0,0,0,0,0
1584854046,Measurement,BDot,100,0,0,0,0,0
1584854051,Measurement,BDot,0,100,0,0,0,0
1584854056,Measurement,BDot,0,100,0,0,0,0
1584854061,Actuation,BDot,0,100,0,0,0,0
1584854065,Actuation,BDot,0,100,0,0,0,0
1584854070,Actuation,BDot,0,100,0,0,0,0
1584854080,Measurement,BDot,0,100,0,0,0,0
1584854085,Actuation,BDot,0,100,0,0,0,0
1584854089,Actuation,BDot,0,100,0,0,0,0
1584854094,Actuation,BDot,0,100,0,0,0,0
1584854099,Actuation,BDot,0,100,0,0,0,0
1584854104,Measurement,BDot,0,100,0,0,0,0
1584854108,Measurement,BDot,0,100,0,0,0,0
1584854113,Measurement,BDot,0,100,0,0,0,0
1584854118,Actuation,BDot,0,100,0,0,0,0
1584854123,Actuation,BDot,0,100,0,0,0,0
1584854128,Actuation,BDot,0,100,0,0,0,0
1584854137,Measurement,BDot,0,100,0,0,0,0
1584854142,Measurement,BDot,0,100,0,0,0,0
1584854147,Actuation,BDot,0,100,0,0,0,0
1584854152,Actuation,BDot,0,100,0,0,0,0
1584854156,Actuation,BDot,0,100,0,0,0,0
1584854161,Measurement,BDot,0,100,0,0,0,0
1584854166,Measurement,BDot,0,100,0,0,0,0
1584854171,Measurement,BDot,0,0,100,0,0,0
1584854176,Actuation,BDot,0,0,100,0,0,0
1584854180,Actuation,BDot,0,0,100,0,0,0
1584854185,Actuation,BDot,0,0,100,0,0,0
1584854190,Measurement,BDot,0,0,100,0,0,0
1584854200,Measurement,BDot,0,0,100,0,0,0
1584854204,Measurement,BDot,0,0,100,0,0,0
1584854209,Actuation,BDot,0,0,100,0,0,0
1584854214,Actuation,BDot,0,0,100,0,0,0
1584854219,Measurement,BDot,0,0,100,0,0,0
1584854224,Measurement,BDot,0,0,100,0,0,0
1584854228,Measurement,BDot,0,0,100,0,0,0
1584854233,Actuation,BDot,0,0,100,0,0,0
1584854238,Actuation,BDot,0,0,100,0,0,0
1584854243,Actuation,BDot,0,0,100,0,0,0
1584854248,Measurement,BDot,0,0,100,0,0,0
1585016296,Measurement,BDot,0,0,0,0,0,0
1585016300,Measurement,BDot,0,0,0,0,0,0
1585016310,Actuation,BDot,0,0,0,0,0,0
1585016315,Actuation,BDot,0,0,0,0,0,0
1585016324,Actuation,BDot,0,0,0,0,0,0
1585016329,Measurement,BDot,0,0,0,0,0,0
1585016334,Measurement,BDot,0,0,0,0,0,0
1585016339,Actuation,BDot,0,0,0,0,0,0
1585016344,Actuation,BDot,0,0,0,0,0,0
1585016348,Actuation,BDot,0,0,0,0,0,0
1585016353,Measurement,BDot,0,0,0,0,0,0
1585016358,Measurement,BDot,0,0,0,0,0,0
1585016363,Measurement,BDot,0,0,0,0,0,0
1585016367,Actuation,BDot,0,0,0,0,0,0
1585016377,Actuation,BDot,0,0,0,0,0,0
1585016382,Measurement,BDot,0,0,0,0,0,0
1585016387,Measurement,BDot,0,0,0,0,0,0
1585016391,Actuation,BDot,0,0,0,0,0,0
1585016396,Actuation,BDot,0,0,0,0,0,0
1585016401,Actuation,BDot,0,0,0,0,0,0
1585016406,Measurement,BDot,0,0,0,0,0,0
1585016411,Measurement,BDot,0,0,0,0,0,0
1585016415,Measurement,BDot,0,0,0,0,0,0
1585016420,Actuation,BDot,0,0,0,0,0,0
1585016425,Actuation,BDot,0,0,0,0,0,0
1585016430,Actuation,BDot,0,0,0,0,0,0
1585016439,Measurement,BDot,0,0,0,0,0,0
1585016444,Actuation,BDot,0,0,0,0,0,0
1585016449,Actuation,BDot,0,0,0,0,0,0
1585016454,Actuation,BDot,0,0,0,0,0,0
1585016459,Actuation,BDot,0,0,0,0,0,0
1585016463,Measurement,BDot,0,0,0,0,0,0
1585016473,Measurement,BDot,0,0,0,0,0,0
1585016478,Actuation,BDot,0,0,0,0,0,0
1585016483,Actuation,BDot,0,0,0,0,0,0
1585016487,Actuation,BDot,0,0,0,0,0,0
1585016497,Measurement,BDot,0,0,0,0,0,0
1585016502,Measurement,BDot,0,0,0,0,0,0
1585016507,Actuation,BDot,0,0,0,0,0,0
1585016511,Actuation,BDot,0,0,0,0,0,0
1585016516,Actuation,BDot,0,0,0,0,0,0
1585016521,Measurement,BDot,0,0,0,0,0,0
1585016526,Measurement,BDot,0,0,0,0,0,0
1585016535,Actuation,BDot,0,0,0,0,0,0
1585016540,Actuation,BDot,0,0,0,0,0,0
1585016545,Actuation,BDot,0,0,0,0,0,0
1585016550,Measurement,BDot,0,0,0,0,0,0
1585016559,Measurement,BDot,0,0,0,0,0,0
1585016564,Measurement,BDot,0,0,0,0,0,0
1585016569,Actuation,BDot,0,0,0,0,0,0
1585016574,Actuation,BDot,0,0,0,0,0,0
1585016578,Measurement,BDot,0,0,0,0,0,0
1585016583,Measurement,BDot,0,0,0,0,0,0
1585016588,Measurement,BDot,0,0,0,0,0,0
1585016593,Actuation,BDot,0,0,0,0,0,0
1585016598,Actuation,BDot,0,0,0,0,0,0
1585016602,Actuation,BDot,0,0,0,0,0,0
1585016607,Measurement,BDot,0,0,0,0,0,0
1585016617,Measurement,BDot,0,0,0,0,0,0
1585016622,Actuation,BDot,0,0,0,0,0,0
1585016626,Actuation,BDot,0,0,0,0,0,0
1585016631,Actuation,BDot,0,0,0,0,0,0
1585016636,Measurement,BDot,0,0,0,0,0,0
1585016646,Measurement,BDot,0,0,0,0,0,0
1585016650,Actuation,BDot,0,0,0,0,0,0
1585016655,Actuation,BDot,0,0,0,0,0,0
1585016660,Actuation,BDot,0,0,0,0,0,0
1585016665,Measurement,BDot,0,0,0,0,0,0
1585016679,Actuation,BDot,0,0,0,0,0,0
1585016684,Measurement,BDot,0,0,0,0,0,0
1585016689,Actuation,BDot,0,0,0,0,0,0
1585016694,Measurement,BDot,0,0,0,0,0,0
1585016698,Measurement,BDot,0,0,0,0,0,0
1585016703,Measurement,BDot,0,0,0,0,0,0
1585016708,Actuation,BDot,0,0,0,0,0,0
1585016718,Actuation,BDot,0,0,0,0,0,0
1585016722,Measurement,BDot,0,0,0,0,0,0
1585016727,Measurement,BDot,0,0,0,0,0,0
1585016732,Measurement,BDot,0,0,0,0,0,0
1585016737,Actuation,BDot,0,0,0,0,0,0
1585016741,Actuation,BDot,0,0,0,0,0,0
1585016746,Measurement,BDot,0,0,0,0,0,0
1585016751,Measurement,BDot,0,0,0,0,0,0
1585016756,Measurement,BDot,0,0,0,0,0,0
1585016765,Actuation,BDot,0,0,0,0,0,0
1585016770,Actuation,BDot,0,0,0,0,0,0
1585016775,Actuation,BDot,0,0,0,0,0,0
1585016780,Measurement,BDot,0,0,0,0,0,0
1585016789,Actuation,BDot,0,0,0,0,0,0
1585016799,Actuation,BDot,0,0,0,0,0,0
1585016804,Actuation,BDot,0,0,0,0,0,0
1585016809,Measurement,BDot,0,0,0,0,0,0
1585016818,Actuation,BDot,0,0,0,0,0,0
1585016823,Actuation,BDot,0,0,0,0,0,0
1585016828,Actuation,BDot,0,0,0,0,0,0
1585016833,Measurement,BDot,0,0,0,0,0,0
1585016837,Measurement,BDot,0,0,0,0,0,0
1585016842,Measurement,BDot,0,0,0,0,0,0
1585016847,Actuation,BDot,0,0,0,0,0,0
1585016852,Actuation,BDot,0,0,0,0,0,0
1585016861,Measurement,BDot,0,0,0,0,0,0
1585016871,Measurement,BDot,0,0,0,0,0,0
1585016876,Actuation,BDot,0,0,0,0,0,0
1585016881,Actuation,BDot,0,0,0,0,0,0
1585016890,Measurement,BDot,0,0,0,0,0,0
1585016895,Measurement,BDot,0,0,0,0,0,0
1585016900,Measurement,BDot,0,0,0,0,0,0
1585016905,Actuation,BDot,0,0,0,0,0,0
1585016909,Actuation,BDot,0,0,0,0,0,0
1585016919,Measurement,BDot,0,0,0,0,0,0
1585016924,Actuation,BDot,0,0,0,0,0,0
1585016929,Measurement,BDot,0,0,0,0,0,0
1585016933,Actuation,BDot,0,0,0,0,0,0
1585017092,Measurement,BDot,0,0,0,0,0,0
1585017101,Measurement,BDot,0,0,0,0,0,0
1585022142,Actuation,BDot,0,0,0,0,0,0
1585022158,Measurement,BDot,0,0,0,0,0,0
1585022173,Actuation,BDot,0,0,0,0,0,0
1585022178,Actuation,BDot,0,0,0,0,0,0
1585022183,Actuation,BDot,0,0,0,0,0,0
1585022279,Measurement,BDot,0,0,0,0,0,0
1585022284,Measurement,BDot,0,0,0,0,0,0
1585022288,Actuation,BDot,0,0,0,0,0,0
1585022308,Measurement,BDot,0,0,0,0,0,0
1585022313,Actuation,BDot,0,0,0,0,0,0
1585022317,Actuation,BDot,0,0,0,0,0,0
1585022322,Actuation,BDot,0,0,0,0,0,0
1585022370,Actuation,BDot,100,0,0,0,0,0
1585022380,Measurement,BDot,100,0,0,0,0,0
1585022394,Actuation,BDot,100,0,0,0,0,0
1585022399,Actuation,BDot,100,0,0,0,0,0
1585022404,Actuation,BDot,100,0,0,0,0,0
1585022409,Measurement,BDot,100,0,0,0,0,0
1585022414,Measurement,BDot,100,0,0,0,0,0
1585022418,Measurement,BDot,100,0,0,0,0,0
1585022423,Actuation,BDot,100,0,0,0,0,0
1585022428,Actuation,BDot,100,0,0,0,0,0
1585022433,Actuation,BDot,100,0,0,0,0,0
1585022437,Measurement,BDot,100,0,0,0,0,0
1585022447,Measurement,BDot,100,0,0,0,0,0
1585022452,Actuation,BDot,100,0,0,0,0,0
1585022457,Actuation,BDot,100,0,0,0,0,0
1585022466,Measurement,BDot,100,0,0,0,0,0
1585022471,Measurement,BDot,100,0,0,0,0,0
1585022476,Measurement,BDot,100,0,0,0,0,0
1585022485,Actuation,BDot,100,0,0,0,0,0
1585022500,Measurement,BDot,0,100,0,0,0,0
1585022505,Measurement,BDot,0,100,0,0,0,0
1585022509,Actuation,BDot,0,100,0,0,0,0
1585022514,Actuation,BDot,0,100,0,0,0,0
1585022519,Actuation,BDot,0,100,0,0,0,0
1585022524,Measurement,BDot,0,100,0,0,0,0
1585022529,Measurement,BDot,0,100,0,0,0,0
1585022533,Measurement,BDot,0,100,0,0,0,0
1585022538,Actuation,BDot,0,100,0,0,0,0
1585022543,Actuation,BDot,0,100,0,0,0,0
1585022548,Actuation,BDot,0,100,0,0,0,0
1585022567,Actuation,BDot,0,100,0,0,0,0
1585022572,Actuation,BDot,0,100,0,0,0,0
1585022577,Actuation,BDot,0,100,0,0,0,0
1585022581,Measurement,BDot,0,100,0,0,0,0
1585022586,Measurement,BDot,0,100,0,0,0,0
1585022591,Measurement,BDot,0,100,0,0,0,0
1585022596,Actuation,BDot,0,100,0,0,0,0
1585022601,Actuation,BDot,0,100,0,0,0,0
1585022620,Measurement,BDot,0,0,100,0,0,0
1585022625,Measurement,BDot,0,0,100,0,0,0
1585022629,Actuation,BDot,0,0,100,0,0,0
1585022634,Actuation,BDot,0,0,100,0,0,0
1585022639,Measurement,BDot,0,0,100,0,0,0
1585022644,Measurement,BDot,0,0,100,0,0,0
1585022649,Measurement,BDot,0,0,100,0,0,0
1585022653,Actuation,BDot,0,0,100,0,0,0
1585022658,Actuation,BDot,0,0,100,0,0,0
1585022663,Actuation,BDot,0,0,100,0,0,0
1585022668,Measurement,BDot,0,0,100,0,0,0
1585022677,Measurement,BDot,0,0,100,0,0,0
1585022682,Actuation,BDot,0,0,100,0,0,0
1585022687,Actuation,BDot,0,0,100,0,0,0
1585022692,Actuation,BDot,0,0,100,0,0,0
1585022696,Measurement,BDot,0,0,100,0,0,0
1585022701,Measurement,BDot,0,0,100,0,0,0
1585022706,Actuation,BDot,0,0,100,0,0,0
1585022711,Actuation,BDot,0,0,100,0,0,0
1585022716,Actuation,BDot,0,0,100,0,0,0
1585022720,Actuation,BDot,0,0,100,0,0,0
1585022725,Measurement,BDot,0,0,100,0,0,0
1585022788,Measurement,BDot,0,0,0,0,0,0
1585022797,Actuation,BDot,0,0,0,0,0,0
1585022802,Actuation,BDot,0,0,0,0,0,0
1585022807,Measurement,BDot,0,0,0,0,0,0
1585022812,Measurement,BDot,0,0,0,0,0,0
1585022816,Measurement,BDot,0,0,0,0,0,0
1585022821,Actuation,BDot,0,0,0,0,0,0
1585022826,Actuation,BDot,0,0,0,0,0,0
1585022831,Actuation,BDot,0,0,0,0,0,0
1585022836,Measurement,BDot,0,0,0,0,0,0
1585022840,Measurement,BDot,0,0,0,0,0,0
1585022845,Measurement,BDot,0,0,0,0,0,0
1585022850,Actuation,BDot,0,0,0,0,0,0
1585022864,Measurement,BDot,0,0,0,0,0,0
1585022869,Measurement,BDot,0,0,0,0,0,0
1585022874,Measurement,BDot,0,0,0,0,0,0
1585022936,Actuation,BDot,0,0,0,0,0,0
1585022951,Measurement,BDot,0,0,0,0,0,0
1585022955,Measurement,BDot,0,0,0,0,0,0
1585022960,Measurement,BDot,0,0,0,0,0,0
1585022965,Actuation,BDot,0,0,0,0,0,0
1585022970,Actuation,BDot,0,0,0,0,0,0
1585022979,Measurement,BDot,0,0,0,0,0,0
1585022984,Actuation,BDot,0,0,0,0,0,0
1585022989,Measurement,BDot,0,0,0,0,0,0
1585022994,Actuation,BDot,0,0,0,0,0,0
1585022999,Actuation,BDot,0,0,0,0,0,0
1585023003,Actuation,BDot,0,0,0,0,0,0
1585023008,Measurement,BDot,0,0,0,0,0,0
1585023013,Measurement,BDot,0,0,0,0,0,0
1585023018,Measurement,BDot,0,0,0,0,0,0
1587416071,Measurement,BDot,0,0,0,0,0,0
1587416076,Measurement,BDot,0,0,0,0,0,0
1587416081,Actuation,BDot,0,0,0,0,0,0
1587416085,Actuation,BDot,0,0,0,0,0,0
1587416090,Actuation,BDot,0,0,0,0,0,0
1587416095,Measurement,BDot,0,0,0,0,0,0
1587416100,Measurement,BDot,0,0,0,0,0,0
1587416109,Actuation,BDot,0,0,0,0,0,0
1587416114,Measurement,BDot,0,0,0,0,0,0
1587416119,Actuation,BDot,0,0,0,0,0,0
1587416124,Measurement,BDot,0,0,0,0,0,0
1587416129,Measurement,BDot,0,0,0,0,0,0
1587416133,Measurement,BDot,0,0,0,0,0,0
1587416138,Actuation,BDot,0,0,0,0,0,0
1587416143,Actuation,BDot,0,0,0,0,0,0
1587416148,Actuation,BDot,0,0,0,0,0,0
1587416153,Measurement,BDot,0,0,0,0,0,0
1587416157,Measurement,BDot,0,0,0,0,0,0
1587416162,Measurement,BDot,0,0,0,0,0,0
1587416172,Actuation,BDot,0,0,0,0,0,0
1587416177,Measurement,BDot,0,0,0,0,0,0
1587416181,Measurement,BDot,0,0,0,0,0,0
1587416186,Measurement,BDot,0,0,0,0,0,0
1587416191,Measurement,BDot,0,0,0,0,0,0
1587416196,Actuation,BDot,0,0,0,0,0,0
1587416201,Actuation,BDot,0,0,0,0,0,0
1587416205,Actuation,BDot,0,0,0,0,0,0
1587416210,Measurement,BDot,0,0,0,0,0,0
1587416215,Measurement,BDot,0,0,0,0,0,0
1587416220,Measurement,BDot,0,0,0,0,0,0
1587416229,Actuation,BDot,0,0,0,0,0,0
1587416234,Actuation,BDot,0,0,0,0,0,0
1587416239,Measurement,BDot,0,0,0,0,0,0
1587416244,Measurement,BDot,0,0,0,0,0,0
1587416249,Measurement,BDot,0,0,0,0,0,0
1587416253,Actuation,BDot,0,0,0,0,0,0
1587416258,Actuation,BDot,0,0,0,0,0,0
1587416263,Actuation,BDot,0,0,0,0,0,0
1587416268,Measurement,BDot,0,0,0,0,0,0
1587416272,Measurement,BDot,0,0,0,0,0,0
1587416277,Measurement,BDot,0,0,0,0,0,0
1587416282,Actuation,BDot,0,0,0,0,0,0
1587416292,Actuation,BDot,0,0,0,0,0,0
1587416296,Measurement,BDot,0,0,0,0,0,0
1587416301,Measurement,BDot,0,0,0,0,0,0
1587416306,Measurement,BDot,0,0,0,0,0,0
1587416311,Actuation,BDot,0,0,0,0,0,0
1587416316,Actuation,BDot,0,0,0,0,0,0
1587416320,Actuation,BDot,0,0,0,0,0,0
1587416325,Measurement,BDot,0,0,0,0,0,0
1587416330,Measurement,BDot,0,0,0,0,0,0
1587416335,Measurement,BDot,0,0,0,0,0,0
1587416340,Actuation,BDot,0,0,0,0,0,0
1587416349,Actuation,BDot,0,0,0,0,0,0
1587416354,Actuation,BDot,0,0,0,0,0,0
1587416359,Measurement,BDot,0,0,0,0,0,0
1587416364,Measurement,BDot,0,0,0,0,0,0
1587416368,Actuation,BDot,0,0,0,0,0,0
1587416373,Actuation,BDot,0,0,0,0,0,0
1587416378,Actuation,BDot,0,0,0,0,0,0
1587416383,Measurement,BDot,0,0,0,0,0,0
1587416388,Measurement,BDot,0,0,0,0,0,0
1587416392,Measurement,BDot,0,0,0,0,0,0
1587416397,Actuation,BDot,0,0,0,0,0,0
1587416402,Actuation,BDot,0,0,0,0,0,0
1587416412,Measurement,BDot,0,0,0,0,0,0
1587416416,Actuation,BDot,0,0,0,0,0,0
1587416421,Actuation,BDot,0,0,0,0,0,0
1587416426,Actuation,BDot,0,0,0,0,0,0
1587416431,Actuation,BDot,0,0,0,0,0,0
1587416436,Actuation,BDot,0,0,0,0,0,0
1587416440,Measurement,BDot,0,0,0,0,0,0
1587416445,Measurement,BDot,0,0,0,0,0,0
1587416450,Actuation,BDot,0,0,0,0,0,0
1587416455,Actuation,BDot,0,0,0,0,0,0
1587416459,Actuation,BDot,0,0,0,0,0,0
1587416469,Measurement,BDot,0,0,0,0,0,0
1587416474,Measurement,BDot,0,0,0,0,0,0
1587416479,Actuation,BDot,0,0,0,0,0,0
1587416483,Actuation,BDot,0,0,0,0,0,0
1587416488,Actuation,BDot,0,0,0,0,0,0
1587416493,Measurement,BDot,0,0,0,0,0,0
1587416498,Measurement,BDot,0,0,0,0,0,0
1587416503,Measurement,BDot,0,0,0,0,0,0
1587416507,Actuation,BDot,0,0,0,0,0,0
1587416512,Actuation,BDot,0,0,0,0,0,0
1587416517,Actuation,BDot,0,0,0,0,0,0
1587416522,Measurement,BDot,19,38,-12,0,0,0
1587416531,Measurement,BDot,50,37,-12,0,0,0
1587416536,Measurement,BDot,53,35,-7,0,0,0
1587416541,Actuation,BDot,67,26,-10,0,0,0
1587416546,Actuation,BDot,69,18,-7,0,0,0
1587416551,Measurement,BDot,72,12,-9,0,0,0
1587416555,Measurement,BDot,68,3,-2,0,0,0
1587416560,Measurement,BDot,73,-2,-6,0,0,0
1587416565,Actuation,BDot,61,-12,-1,0,0,0
1587416570,Actuation,BDot,59,-17,0,0,0,0
1587416575,Actuation,BDot,60,-19,2,0,0,0
1587416579,Measurement,BDot,51,-16,3,0,0,0
1587416589,Measurement,BDot,43,-21,4,0,0,0
1587416594,Measurement,BDot,37,-19,11,0,0,0
1587416599,Actuation,BDot,25,-22,4,0,0,0
1587416603,Actuation,BDot,20,-13,9,0,0,0
1587416608,Measurement,BDot,0,0,0,0,0,0
1587416613,Measurement,BDot,0,0,0,0,0,0
1587416618,Measurement,BDot,0,0,0,0,0,0
1587416623,Actuation,BDot,0,0,0,0,0,0
1587416627,Actuation,BDot,0,0,0,0,0,0
1587416632,Actuation,BDot,0,0,0,0,0,0
1587416637,Measurement,BDot,0,0,0,0,0,0
1587416642,Measurement,BDot,0,0,0,0,0,0
1587416651,Actuation,BDot,0,0,0,0,0,0
1587416656,Measurement,BDot,0,0,0,0,0,0
1587759741,Measurement,FSW,0,0,0,100,100,100
1587759746,Measurement,FSW,0,0,0,100,100,100
1587759750,Measurement,FSW,0,0,0,100,100,100
1587759755,Actuation,BDot,0,0,0,100,100,100
1587759760,Actuation,BDot,0,0,0,100,100,100
1587759765,Actuation,BDot,0,0,0,100,100,100
1587759770,Measurement,FSW,0,0,0,100,100,100
1587759774,Measurement,FSW,0,0,0,100,100,100
1587759779,Measurement,FSW,0,0,0,100,100,100
1587759789,Actuation,FSW,0,0,0,100,100,100
1587759794,Actuation,BDot,0,0,0,100,100,100
1587759798,Measurement,FSW,0,0,0,100,100,100
1587759803,Measurement,FSW,0,0,0,100,100,100
1587759808,Measurement,FSW,0,0,0,100,100,100
1587759813,Actuation,BDot,0,0,0,100,100,100
1587759818,Actuation,BDot,0,0,0,100,100,100
1587759822,Actuation,BDot,0,0,0,100,100,100
1587759827,Measurement,FSW,0,0,0,100,100,100
1587759832,Measurement,FSW,0,0,0,100,100,100
1587759837,Measurement,FSW,0,0,0,100,100,100
1587759842,Actuation,BDot,0,0,0,100,100,100
1587759851,Actuation,BDot,0,0,0,100,100,100
1587759856,Measurement,FSW,0,0,0,100,100,100
1587759861,Actuation,BDot,0,0,0,100,100,100
1587759866,Measurement,FSW,0,0,0,100,100,100
1587759870,Actuation,FSW,0,0,0,100,100,100
1587759875,Actuation,FSW,0,0,0,100,100,100
1587759880,Actuation,FSW,0,0,0,100,100,100
1587759885,Measurement,FSW,0,0,0,100,100,100
1587759890,Measurement,FSW,0,0,0,100,100,100
1587759899,Actuation,BDot,0,0,0,100,100,100
1587759909,Actuation,BDot,0,0,0,100,100,100
1587759914,Actuation,BDot,0,0,0,100,100,100
1587759918,Actuation,FSW,0,0,0,100,100,100
1587759923,Measurement,FSW,0,0,0,100,100,100
1587759928,Actuation,BDot,0,0,0,100,100,100
1587759933,Actuation,FSW,0,0,0,100,100,100
1587759937,Actuation,BDot,0,0,0,100,100,100
1587759942,Measurement,FSW,0,0,0,100,100,100
1587759947,Measurement,FSW,0,0,0,100,100,100
1587759952,Measurement,FSW,0,0,0,100,100,100
1587759957,Actuation,BDot,0,0,0,100,100,100
1587759961,Actuation,BDot,0,0,0,100,100,100
1587759971,Measurement,FSW,0,0,0,100,100,100
1587759976,Actuation,BDot,0,0,0,100,100,100
1587759985,Measurement,FSW,0,0,0,100,100,100
1587759990,Actuation,BDot,0,0,0,100,100,100
1587759995,Actuation,FSW,0,0,0,100,100,100
1587760000,Measurement,FSW,0,0,0,100,100,100
1587760005,Measurement,FSW,0,0,0,100,100,100
1587760009,Actuation,BDot,0,0,0,100,100,100
1587760014,Actuation,BDot,0,0,0,100,100,100
1587760019,Actuation,BDot,0,0,0,100,100,100
1587760029,Measurement,FSW,0,0,0,100,100,100
1587760033,Measurement,FSW,0,0,0,100,100,100
1587760043,Measurement,FSW,0,0,0,100,100,100
1587760048,Actuation,BDot,0,0,0,100,100,100
1587760053,Measurement,FSW,0,0,0,100,100,100
1587760057,Measurement,FSW,0,0,0,100,100,100
1587760062,Measurement,FSW,0,0,0,100,100,100
1587760067,Actuation,FSW,0,0,0,100,100,100
1587760072,Actuation,FSW,0,0,0,100,100,100
1587760077,Actuation,BDot,0,0,0,100,100,100
1587760081,Measurement,FSW,0,0,0,100,100,100
1587760091,Measurement,FSW,0,0,0,100,100,100
1587760096,Actuation,BDot,0,0,0,100,100,100
1587760101,Measurement,FSW,0,0,0,100,100,100
1587760105,Measurement,FSW,0,0,0,100,100,100
1587760110,Measurement,FSW,0,0,0,100,100,100
1587760115,Measurement,FSW,0,0,0,100,100,100
1587760120,Measurement,FSW,0,0,0,100,100,100
1587760125,Actuation,BDot,0,0,0,100,100,100
1587760129,Actuation,BDot,0,0,0,100,100,100
1587760134,Actuation,BDot,0,0,0,100,100,100
1587760139,Measurement,FSW,0,0,0,100,100,100
1587760153,Measurement,FSW,0,0,0,100,100,100
1587760158,Actuation,FSW,0,0,0,100,100,100
1587760163,Measurement,FSW,0,0,0,100,100,100
1587760168,Measurement,FSW,0,0,0,100,100,100
1587760173,Measurement,FSW,0,0,0,100,100,100
1587760177,Measurement,FSW,0,0,0,100,100,100
1587760182,Actuation,BDot,0,0,0,100,100,100
1587760187,Actuation,FSW,0,0,0,100,100,100
1587760192,Actuation,BDot,0,0,0,100,100,100
1587760196,Measurement,FSW,0,0,0,100,100,100
1587760201,Measurement,FSW,0,0,0,100,100,100
1587760211,Actuation,FSW,0,0,0,100,100,100
1587760216,Measurement,FSW,0,0,0,100,100,100
1587760220,Actuation,FSW,0,0,0,100,100,100
1587760225,Measurement,FSW,0,0,0,100,100,100
1587760230,Measurement,FSW,0,0,0,100,100,100
1587760235,Measurement,FSW,0,0,0,100,100,100
1587760240,Actuation,FSW,0,0,0,100,100,100
1587760244,Actuation,FSW,0,0,0,100,100,100
1587760249,Actuation,BDot,0,0,0,100,100,100
1587760254,Measurement,FSW,0,0,0,100,100,100
1587760259,Measurement,FSW,0,0,0,100,100,100
1587760273,Actuation,BDot,0,0,0,100,100,100
1587760278,Measurement,FSW,0,0,0,100,100,100
1587760283,Measurement,FSW,0,0,0,100,100,100
1587760288,Measurement,FSW,0,0,0,100,100,100
1587760292,Measurement,FSW,0,0,0,100,100,100
1587760297,Actuation,BDot,0,0,0,100,100,100
1587760302,Actuation,BDot,0,0,0,100,100,100
1587760307,Actuation,BDot,0,0,0,100,100,100
1587760312,Measurement,FSW,0,0,0,100,100,100
1587760316,Measurement,FSW,0,0,0,100,100,100
1587760321,Measurement,FSW,0,0,0,100,100,100
1587760331,Actuation,FSW,0,0,0,100,100,100
1587760336,Measurement,FSW,0,0,0,100,100,100
1587760345,Measurement,FSW,0,0,0,100,100,100
1587760350,Actuation,BDot,100,0,0,100,100,100
1587760355,Actuation,BDot,100,0,0,100,100,100
1587760360,Actuation,BDot,100,0,0,100,100,100
