time,Battery_Voltage_Min,Battery_Voltage_Max,Battery_Voltage_Avg
1582224023,6.654916548156738,7.076024584960938,6.772967755126953
1582224081,6.654916548156738,7.076024584960938,6.780015588378906
1582224143,6.654916548156738,7.076024584960938,6.774729713439942
1582224200,6.654916548156738,7.076024584960938,6.783539505004883
1582224263,6.654916548156738,7.076024584960938,6.794111254882813
1582224320,6.654916548156738,7.076024584960938,6.797635171508789
1582224383,6.654916548156738,7.076024584960938,6.80644496307373
1582224440,6.654916548156738,7.076024584960938,6.81701671295166
1582224502,6.654916548156738,7.076024584960938,6.8575417541503905
1582229483,6.654916548156738,7.076024584960938,7.033737585449218
1582229598,6.654916548156738,7.076024584960938,6.9614972946166995
1582229603,6.654916548156738,7.076024584960938,6.954449461364746
1582229661,6.654916548156738,7.076024584960938,6.9139244201660155
1582229723,6.654916548156738,7.076024584960938,6.896304837036133
1582229781,6.654916548156738,7.076024584960938,6.945639669799805
1582229843,6.654916548156738,7.076024584960938,6.952687503051758
1582229900,6.654916548156738,7.076024584960938,6.8769232955932615
1582229963,6.654916548156738,7.076024584960938,6.901590711975097
1582230020,6.654916548156738,7.076024584960938,6.928020086669922
1582230083,6.654916548156738,7.076024584960938,6.935067919921875
1582230140,6.654916548156738,7.076024584960938,6.935067919921875
1582230202,6.654916548156738,7.076024584960938,6.8769232955932615
1582230265,6.654916548156738,7.076024584960938,6.836398254394531
1582230322,6.654916548156738,7.076024584960938,6.839922171020508
1582235365,6.654916548156738,7.076024584960938,6.910400503540039
1582235422,6.654916548156738,7.076024584960938,6.924496170043946
1582235484,6.654916548156738,7.076024584960938,6.829350421142578
1582235542,6.654916548156738,7.076024584960938,6.788825379943847
1582235604,6.654916548156738,7.076024584960938,6.758872088623047
1582235662,6.654916548156738,7.076024584960938,6.788825379943847
1582235724,6.654916548156738,7.076024584960938,6.846970004272461
1582235782,6.654916548156738,7.076024584960938,6.933305961608887
1582235844,6.654916548156738,7.076024584960938,6.95973533630371
1582235902,6.654916548156738,7.076024584960938,6.998498419189453
1582235964,6.654916548156738,7.076024584960938,7.04254737701416
1582236021,6.654916548156738,7.076024584960938,7.030213668823242
1582236084,6.654916548156738,7.076024584960938,6.894542878723144
1582308084,6.644344798278809,7.077786543273926,6.69367963104248
1582308141,6.644344798278809,7.077786543273926,6.7183470474243165
1582308204,6.644344798278809,7.077786543273926,6.753586213684082
1582308261,6.644344798278809,7.077786543273926,6.723632922363281
1582308324,6.621439340209961,7.077786543273926,6.635535006713867
1582308381,6.6143915069580075,7.077786543273926,6.616153465270996
1582308443,6.6055817153930665,7.077786543273926,6.610867590332031
1582308501,6.598533882141113,7.077786543273926,6.60205779876709
1582308683,6.510435966491699,7.077786543273926,6.524531632995606
1582308741,6.508674008178711,7.077786543273926,6.5121979248046875
1582308803,6.508674008178711,7.077786543273926,6.524531632995606
1582308861,6.508674008178711,7.077786543273926,6.5403892578125
1582319962,6.508674008178711,7.077786543273926,6.790587338256836
1582320025,6.508674008178711,7.077786543273926,6.780015588378906
1582320082,6.772967755126953,6.780015588378906,6.774729713439942
1582320145,6.772967755126953,6.7923492965698244,6.787063421630859
1582320202,6.772967755126953,6.7923492965698244,6.785301463317871
1582320264,6.758872088623047,6.7923492965698244,6.7641579635620115
1582320322,6.758872088623047,6.7923492965698244,6.767681880187988
1582320384,6.7553481719970705,6.7923492965698244,6.762396005249023
1582320442,6.7553481719970705,6.7923492965698244,6.783539505004883
1582320504,6.7553481719970705,6.7923492965698244,6.781777546691894
1582320562,6.750062297058105,6.7923492965698244,6.753586213684082
1582488773,6.658440464782715,7.024927793884277,6.77649167175293
1582488893,6.658440464782715,7.024927793884277,6.672536131286621
1582488955,6.65315458984375,7.024927793884277,6.658440464782715
1582489022,6.651392631530761,7.024927793884277,6.651392631530761
1582489075,6.630249131774902,7.024927793884277,6.640820881652832
1582489195,6.573866465759277,7.024927793884277,6.587962132263184
1582489253,6.556246882629394,7.024927793884277,6.563294715881348
1582916934,6.556246882629394,7.067214793395996,6.788825379943847
1582916995,6.556246882629394,7.067214793395996,6.794111254882813
1582917053,6.556246882629394,7.067214793395996,6.801159088134765
1582917124,6.556246882629394,7.067214793395996,6.785301463317871
1582917172,6.556246882629394,7.067214793395996,6.785301463317871
1582983836,6.556246882629394,7.067214793395996,6.721870964050293
1582983894,6.556246882629394,7.067214793395996,6.74477642211914
1582983956,6.556246882629394,7.067214793395996,6.748300338745117
1582984014,6.556246882629394,7.067214793395996,6.746538380432129
1582984076,6.556246882629394,7.067214793395996,6.751824255371094
1582984134,6.556246882629394,7.067214793395996,6.750062297058105
1582984196,6.556246882629394,7.067214793395996,6.735966630554199
1582984253,6.556246882629394,7.067214793395996,6.7183470474243165
1582984316,6.556246882629394,7.067214793395996,6.6989655059814455
1582984373,6.556246882629394,7.067214793395996,6.69367963104248
1582984436,6.556246882629394,7.067214793395996,6.702489422607422
1582984493,6.556246882629394,7.067214793395996,6.7183470474243165
1582984556,6.556246882629394,7.067214793395996,6.746538380432129
1582984613,6.556246882629394,7.067214793395996,6.772967755126953
1582989776,6.556246882629394,7.067214793395996,6.767681880187988
1582989833,6.556246882629394,7.067214793395996,6.753586213684082
1582989896,6.556246882629394,7.067214793395996,6.734204672241211
1582989953,6.556246882629394,7.067214793395996,6.71482313079834
1582990016,6.556246882629394,7.067214793395996,6.697203547668457
1582990073,6.556246882629394,7.067214793395996,6.706013339233398
1582990136,6.556246882629394,7.067214793395996,6.7271568389892575
1582990193,6.556246882629394,7.067214793395996,6.757110130310059
1582990255,6.556246882629394,7.067214793395996,6.772967755126953
1582990313,6.556246882629394,7.067214793395996,6.780015588378906
1582990375,6.556246882629394,7.067214793395996,6.772967755126953
1582990433,6.556246882629394,7.067214793395996,6.781777546691894
1582990495,6.556246882629394,7.067214793395996,6.794111254882813
1582995475,6.556246882629394,7.067214793395996,6.753586213684082
1582995533,6.556246882629394,7.067214793395996,6.774729713439942
1582995595,6.556246882629394,7.067214793395996,6.787063421630859
1582995652,6.556246882629394,7.067214793395996,6.780015588378906
1582995715,6.556246882629394,7.067214793395996,6.769443838500976
1582995772,6.556246882629394,7.067214793395996,6.7553481719970705
1582995835,6.556246882629394,7.067214793395996,6.728918797302246
1582995892,6.556246882629394,7.067214793395996,6.71482313079834
1582995954,6.556246882629394,7.067214793395996,6.725394880676269
1582996017,6.556246882629394,7.067214793395996,6.7553481719970705
1582996074,6.556246882629394,7.067214793395996,6.787063421630859
1582996137,6.556246882629394,7.067214793395996,6.7923492965698244
1582996194,6.556246882629394,7.067214793395996,6.778253630065918
1582996256,6.556246882629394,7.067214793395996,6.778253630065918
1582996314,6.556246882629394,7.067214793395996,6.7923492965698244
1583074016,6.556246882629394,7.067214793395996,6.730680755615234
1583074073,6.556246882629394,7.067214793395996,6.741252505493164
1583074136,6.556246882629394,7.067214793395996,6.741252505493164
1583074193,6.556246882629394,7.067214793395996,6.748300338745117
1583074256,6.556246882629394,7.067214793395996,6.767681880187988
1583074313,6.556246882629394,7.067214793395996,6.780015588378906
1583074375,6.556246882629394,7.067214793395996,6.783539505004883
1583074433,6.556246882629394,7.067214793395996,6.77649167175293
1583074495,6.556246882629394,7.067214793395996,6.771205796813965
1583074553,6.556246882629394,7.067214793395996,6.769443838500976
1583074615,6.556246882629394,7.067214793395996,6.77649167175293
1583074673,6.556246882629394,7.067214793395996,6.7923492965698244
1583074735,6.556246882629394,7.067214793395996,6.797635171508789
1583074793,6.556246882629394,7.067214793395996,6.783539505004883
1583074855,6.556246882629394,7.067214793395996,6.774729713439942
1583080016,6.556246882629394,7.067214793395996,6.674298089599609
1583080073,6.556246882629394,7.067214793395996,6.672536131286621
1583080136,6.556246882629394,7.067214793395996,6.665488298034668
1583080193,6.556246882629394,7.067214793395996,6.6707741729736325
1583080256,6.556246882629394,7.067214793395996,6.674298089599609
1583080313,6.556246882629394,7.067214793395996,6.679583964538574
1583080375,6.556246882629394,7.067214793395996,6.677822006225586
1583080433,6.556246882629394,7.067214793395996,6.669012214660644
1583080495,6.556246882629394,7.067214793395996,6.672536131286621
1583080553,6.556246882629394,7.067214793395996,6.695441589355469
1583080615,6.556246882629394,7.067214793395996,6.725394880676269
1583080673,6.556246882629394,7.067214793395996,6.750062297058105
1583080735,6.556246882629394,7.067214793395996,6.753586213684082
1583248914,6.556246882629394,7.067214793395996,6.7553481719970705
1583248976,6.556246882629394,7.067214793395996,6.739490547180176
1583249034,6.556246882629394,7.067214793395996,6.753586213684082
1583249096,6.556246882629394,7.067214793395996,6.765919921875
1583249154,6.556246882629394,7.067214793395996,6.785301463317871
1583249216,6.556246882629394,7.067214793395996,6.774729713439942
1583249274,6.556246882629394,7.067214793395996,6.772967755126953
1583249336,6.556246882629394,7.067214793395996,6.783539505004883
1583249394,6.556246882629394,7.067214793395996,6.785301463317871
1583254734,6.556246882629394,7.067214793395996,6.774729713439942
1583254796,6.556246882629394,7.067214793395996,6.77649167175293
1583254854,6.556246882629394,7.067214793395996,6.7553481719970705
1583254916,6.556246882629394,7.067214793395996,6.739490547180176
1583254974,6.556246882629394,7.067214793395996,6.728918797302246
1583255036,6.556246882629394,7.067214793395996,6.709537255859375
1583255094,6.556246882629394,7.067214793395996,6.697203547668457
1583255156,6.556246882629394,7.067214793395996,6.709537255859375
1583255213,6.556246882629394,7.067214793395996,6.730680755615234
1583508233,6.556246882629394,7.067214793395996,6.70425138092041
1583508295,6.556246882629394,7.067214793395996,6.713061172485351
1583508352,6.556246882629394,7.067214793395996,6.723632922363281
1583508415,6.556246882629394,7.067214793395996,6.721870964050293
1583508472,6.556246882629394,7.067214793395996,6.720109005737305
1583508535,6.556246882629394,7.067214793395996,6.728918797302246
1583508592,6.556246882629394,7.067214793395996,6.741252505493164
1583569013,6.556246882629394,7.067214793395996,6.6707741729736325
1583569075,6.556246882629394,7.067214793395996,6.6707741729736325
1583569133,6.556246882629394,7.067214793395996,6.669012214660644
1583569195,6.556246882629394,7.067214793395996,6.667250256347656
1583569253,6.556246882629394,7.067214793395996,6.667250256347656
1583569315,6.556246882629394,7.067214793395996,6.665488298034668
1583569373,6.556246882629394,7.067214793395996,6.665488298034668
1583569435,6.556246882629394,7.067214793395996,6.66372633972168
1583569492,6.556246882629394,7.067214793395996,6.66372633972168
1583569555,6.556246882629394,7.067214793395996,6.6619643814086915
1583997056,6.556246882629394,7.067214793395996,6.679583964538574
1583997114,6.556246882629394,7.067214793395996,6.677822006225586
1583997176,6.556246882629394,7.067214793395996,6.676060047912598
1583997233,6.556246882629394,7.067214793395996,6.674298089599609
1583997296,6.556246882629394,7.067214793395996,6.674298089599609
1583997353,6.556246882629394,7.067214793395996,6.672536131286621
1583997416,6.556246882629394,7.067214793395996,6.672536131286621
1583997473,6.556246882629394,7.067214793395996,6.672536131286621
1583997536,6.556246882629394,7.067214793395996,6.6707741729736325
1583997593,6.556246882629394,7.067214793395996,6.6707741729736325
1583997655,6.556246882629394,7.067214793395996,6.669012214660644
1583997713,6.556246882629394,7.067214793395996,6.669012214660644
1584002993,6.556246882629394,7.067214793395996,6.672536131286621
1584003055,6.552722966003418,7.067214793395996,6.669012214660644
1584003113,6.552722966003418,7.067214793395996,6.669012214660644
1584003175,6.552722966003418,7.067214793395996,6.669012214660644
1584003233,6.552722966003418,7.067214793395996,6.669012214660644
1584003295,6.552722966003418,7.067214793395996,6.669012214660644
1584003352,6.552722966003418,7.067214793395996,6.667250256347656
1584003415,6.552722966003418,7.067214793395996,6.667250256347656
1584003472,6.552722966003418,7.067214793395996,6.665488298034668
1584003535,6.552722966003418,7.067214793395996,6.665488298034668
1584003592,6.552722966003418,7.067214793395996,6.66372633972168
1584003655,6.552722966003418,7.067214793395996,6.665488298034668
1584087514,6.552722966003418,7.067214793395996,6.59148604888916
1584087576,6.552722966003418,7.067214793395996,6.589724090576172
1584087634,6.552722966003418,7.067214793395996,6.589724090576172
1584087696,6.487530508422852,7.067214793395996,6.586200173950195
1584087754,6.487530508422852,7.067214793395996,6.587962132263184
1584087816,6.487530508422852,7.067214793395996,6.586200173950195
1584087874,6.487530508422852,7.067214793395996,6.586200173950195
1584087936,6.487530508422852,7.067214793395996,6.584438215637207
1584087994,6.487530508422852,7.067214793395996,6.584438215637207
1584088056,6.487530508422852,7.067214793395996,6.582676257324219
1584088113,6.487530508422852,7.067214793395996,6.582676257324219
1584088176,6.487530508422852,7.067214793395996,6.582676257324219
1584088233,6.487530508422852,7.067214793395996,6.580914299011231
1584093394,6.487530508422852,7.067214793395996,6.5773903823852535
1584093457,6.487530508422852,7.067214793395996,6.5773903823852535
1584093514,6.487530508422852,7.067214793395996,6.5773903823852535
1584093577,6.487530508422852,7.067214793395996,6.5773903823852535
1584093634,6.487530508422852,7.067214793395996,6.5773903823852535
1584093696,6.487530508422852,7.067214793395996,6.5773903823852535
1584093754,6.487530508422852,7.067214793395996,6.575628424072265
1584093816,6.487530508422852,7.067214793395996,6.575628424072265
1584093874,6.487530508422852,7.067214793395996,6.575628424072265
1584093936,6.487530508422852,7.067214793395996,6.586200173950195
1584093994,6.487530508422852,7.067214793395996,6.626725215148926
1584094056,6.487530508422852,7.067214793395996,6.63201109008789
1584094114,6.487530508422852,7.067214793395996,6.644344798278809
1584099214,6.487530508422852,7.067214793395996,6.575628424072265
1584099276,6.487530508422852,7.067214793395996,6.575628424072265
1584099333,6.487530508422852,7.067214793395996,6.572104507446289
1584099396,6.452291342163086,7.067214793395996,6.5685805908203125
1584099453,6.452291342163086,7.067214793395996,6.572104507446289
1584099516,6.452291342163086,7.067214793395996,6.572104507446289
1584099573,6.452291342163086,7.067214793395996,6.579152340698242
1584099636,6.452291342163086,7.067214793395996,6.617915423583984
1584099693,6.452291342163086,7.067214793395996,6.637296965026855
1584099755,6.452291342163086,7.067214793395996,6.646106756591797
1584099818,6.452291342163086,7.067214793395996,6.646106756591797
1584099875,6.452291342163086,7.067214793395996,6.646106756591797
1584099938,6.452291342163086,7.067214793395996,6.647868714904785
1584099995,6.452291342163086,7.067214793395996,6.646106756591797
1584105034,6.452291342163086,7.067214793395996,6.575628424072265
1584105097,6.452291342163086,7.067214793395996,6.572104507446289
1584105154,6.452291342163086,7.067214793395996,6.570342549133301
1584105216,6.452291342163086,7.067214793395996,6.580914299011231
1584105274,6.452291342163086,7.067214793395996,6.609105632019043
1584105336,6.452291342163086,7.067214793395996,6.619677381896973
1584105394,6.452291342163086,7.067214793395996,6.640820881652832
1584105456,6.452291342163086,7.067214793395996,6.656678506469726
1584105514,6.452291342163086,7.067214793395996,6.660202423095703
1584105576,6.452291342163086,7.067214793395996,6.658440464782715
1584105634,6.452291342163086,7.067214793395996,6.66372633972168
1584165996,6.452291342163086,7.067214793395996,6.617915423583984
1584166058,6.610867590332031,6.612629548645019,6.610867590332031
1584166115,6.609105632019043,6.6143915069580075,6.610867590332031
1584166178,6.501626174926757,6.6143915069580075,6.603819757080078
1584166235,6.501626174926757,6.6143915069580075,6.6055817153930665
1584166298,6.501626174926757,6.6143915069580075,6.6055817153930665
1584166355,6.501626174926757,6.6143915069580075,6.603819757080078
1584166417,6.501626174926757,6.6143915069580075,6.60205779876709
1584166475,6.501626174926757,6.6143915069580075,6.600295840454102
1584171937,6.501626174926757,6.721870964050293,6.609105632019043
1584171994,6.501626174926757,6.721870964050293,6.609105632019043
1584172056,6.501626174926757,6.721870964050293,6.607343673706055
1584172114,6.501626174926757,6.721870964050293,6.6055817153930665
1584172176,6.501626174926757,6.721870964050293,6.603819757080078
1584172234,6.501626174926757,6.721870964050293,6.603819757080078
1584172296,6.501626174926757,6.721870964050293,6.60205779876709
1584172354,6.501626174926757,6.721870964050293,6.60205779876709
1584172416,6.501626174926757,6.721870964050293,6.600295840454102
1584172474,6.501626174926757,6.721870964050293,6.600295840454102
1584172536,6.501626174926757,6.721870964050293,6.598533882141113
1584172593,6.501626174926757,6.721870964050293,6.598533882141113
1584172713,6.501626174926757,6.721870964050293,6.596771923828125
1584177756,6.501626174926757,6.721870964050293,6.6055817153930665
1584177818,6.501626174926757,6.721870964050293,6.6055817153930665
1584177875,6.60205779876709,6.603819757080078,6.60205779876709
1584177938,6.600295840454102,6.603819757080078,6.60205779876709
1584177995,6.600295840454102,6.603819757080078,6.600295840454102
1584178058,6.596771923828125,6.603819757080078,6.598533882141113
1584178115,6.596771923828125,6.603819757080078,6.600295840454102
1584178177,6.596771923828125,6.603819757080078,6.598533882141113
1584178235,6.595009965515136,6.603819757080078,6.598533882141113
1584178297,6.595009965515136,6.603819757080078,6.596771923828125
1584178355,6.595009965515136,6.603819757080078,6.596771923828125
1584178417,6.595009965515136,6.603819757080078,6.595009965515136
1584178475,6.593248007202148,6.6055817153930665,6.595009965515136
1584183695,6.593248007202148,6.730680755615234,6.607343673706055
1584183758,6.593248007202148,6.730680755615234,6.6055817153930665
1584183815,6.593248007202148,6.730680755615234,6.603819757080078
1584183877,6.593248007202148,6.730680755615234,6.60205779876709
1584183935,6.593248007202148,6.730680755615234,6.60205779876709
1584183997,6.593248007202148,6.730680755615234,6.60205779876709
1584184055,6.593248007202148,6.730680755615234,6.600295840454102
1584184117,6.593248007202148,6.730680755615234,6.60205779876709
1584184175,6.593248007202148,6.730680755615234,6.647868714904785
1584184237,6.593248007202148,6.730680755615234,6.658440464782715
1584184294,6.593248007202148,6.730680755615234,6.665488298034668
1584184357,6.593248007202148,6.730680755615234,6.677822006225586
1584184414,6.593248007202148,6.730680755615234,6.686631797790527
1584250416,6.563294715881348,6.732442713928222,6.600295840454102
1584250473,6.563294715881348,6.732442713928222,6.596771923828125
1584250536,6.563294715881348,6.732442713928222,6.593248007202148
1584250598,6.587962132263184,6.59148604888916,6.589724090576172
1584250655,6.587962132263184,6.59148604888916,6.587962132263184
1584250713,6.584438215637207,6.59148604888916,6.586200173950195
1584250775,6.582676257324219,6.59148604888916,6.584438215637207
1584250838,6.580914299011231,6.59148604888916,6.582676257324219
1584250895,6.580914299011231,6.59148604888916,6.580914299011231
1584250958,6.5773903823852535,6.59148604888916,6.579152340698242
1584251015,6.5773903823852535,6.59148604888916,6.579152340698242
1584251077,6.575628424072265,6.59148604888916,6.5773903823852535
1584251135,6.573866465759277,6.59148604888916,6.5773903823852535
1584256417,6.587962132263184,6.589724090576172,6.587962132263184
1584256474,6.586200173950195,6.59148604888916,6.587962132263184
1584256537,6.584438215637207,6.59148604888916,6.587962132263184
1584256594,6.582676257324219,6.59148604888916,6.584438215637207
1584256657,6.580914299011231,6.59148604888916,6.582676257324219
1584256714,6.580914299011231,6.59148604888916,6.580914299011231
1584256776,6.579152340698242,6.59148604888916,6.579152340698242
1584256834,6.5773903823852535,6.59148604888916,6.579152340698242
1584256896,6.575628424072265,6.59148604888916,6.5773903823852535
1584257016,6.573866465759277,6.59148604888916,6.575628424072265
1584267995,6.559770799255371,6.697203547668457,6.565056674194336
1584268056,6.559770799255371,6.697203547668457,6.561532757568359
1584268113,6.556246882629394,6.697203547668457,6.559770799255371
1584268175,6.556246882629394,6.697203547668457,6.5580088409423825
1584268238,6.554484924316406,6.697203547668457,6.556246882629394
1584268295,6.552722966003418,6.697203547668457,6.554484924316406
1584268358,6.552722966003418,6.697203547668457,6.554484924316406
1584268415,6.552722966003418,6.697203547668457,6.554484924316406
1584268477,6.552722966003418,6.697203547668457,6.554484924316406
1584268535,6.552722966003418,6.697203547668457,6.554484924316406
1584268597,6.552722966003418,6.697203547668457,6.554484924316406
1584268655,6.552722966003418,6.697203547668457,6.552722966003418
1584268717,6.552722966003418,6.697203547668457,6.565056674194336
1584334893,6.552722966003418,6.737728588867188,6.635535006713867
1584334956,6.552722966003418,6.737728588867188,6.630249131774902
1584335013,6.552722966003418,6.737728588867188,6.626725215148926
1584335076,6.552722966003418,6.737728588867188,6.623201298522949
1584335133,6.552722966003418,6.737728588867188,6.621439340209961
1584335196,6.552722966003418,6.737728588867188,6.617915423583984
1584335253,6.552722966003418,6.737728588867188,6.616153465270996
1584335316,6.552722966003418,6.737728588867188,6.6143915069580075
1584335378,6.552722966003418,6.737728588867188,6.612629548645019
1584335435,6.552722966003418,6.737728588867188,6.612629548645019
1584335498,6.552722966003418,6.737728588867188,6.610867590332031
1584340717,6.552722966003418,6.737728588867188,6.595009965515136
1584340775,6.552722966003418,6.737728588867188,6.595009965515136
1584340837,6.552722966003418,6.737728588867188,6.593248007202148
1584340894,6.552722966003418,6.737728588867188,6.593248007202148
1584340957,6.552722966003418,6.737728588867188,6.593248007202148
1584341077,6.552722966003418,6.737728588867188,6.59148604888916
1584341134,6.552722966003418,6.737728588867188,6.59148604888916
1584341196,6.552722966003418,6.737728588867188,6.59148604888916
1584341254,6.552722966003418,6.737728588867188,6.59148604888916
1584341316,6.552722966003418,6.737728588867188,6.59148604888916
1584341374,6.552722966003418,6.737728588867188,6.59148604888916
1584346654,6.552722966003418,6.737728588867188,6.596771923828125
1584346717,6.552722966003418,6.737728588867188,6.596771923828125
1584346774,6.552722966003418,6.737728588867188,6.593248007202148
1584346836,6.552722966003418,6.737728588867188,6.589724090576172
1584346894,6.466387008666992,6.737728588867188,6.584438215637207
1584346956,6.466387008666992,6.737728588867188,6.586200173950195
1584347014,6.466387008666992,6.737728588867188,6.586200173950195
1584347076,6.466387008666992,6.737728588867188,6.587962132263184
1584347134,6.466387008666992,6.737728588867188,6.586200173950195
1584347196,6.466387008666992,6.737728588867188,6.586200173950195
1584347253,6.466387008666992,6.737728588867188,6.584438215637207
1584347316,6.466387008666992,6.737728588867188,6.584438215637207
1584352536,6.466387008666992,6.737728588867188,6.593248007202148
1584352594,6.466387008666992,6.737728588867188,6.589724090576172
1584352656,6.584438215637207,6.589724090576172,6.586200173950195
1584352714,6.580914299011231,6.589724090576172,6.584438215637207
1584352776,6.580914299011231,6.589724090576172,6.582676257324219
1584352833,6.580914299011231,6.589724090576172,6.580914299011231
1584352896,6.5773903823852535,6.589724090576172,6.580914299011231
1584352953,6.5773903823852535,6.589724090576172,6.579152340698242
1584353016,6.575628424072265,6.589724090576172,6.5773903823852535
1584353073,6.575628424072265,6.589724090576172,6.5773903823852535
1584353136,6.573866465759277,6.589724090576172,6.575628424072265
1584358474,6.573866465759277,6.697203547668457,6.5773903823852535
1584358537,6.573866465759277,6.697203547668457,6.575628424072265
1584358594,6.572104507446289,6.697203547668457,6.573866465759277
1584358657,6.454053300476074,6.697203547668457,6.570342549133301
1584358714,6.454053300476074,6.697203547668457,6.573866465759277
1584358777,6.454053300476074,6.697203547668457,6.573866465759277
1584358834,6.454053300476074,6.697203547668457,6.573866465759277
1584358896,6.454053300476074,6.697203547668457,6.573866465759277
1584358954,6.454053300476074,6.697203547668457,6.600295840454102
1584359016,6.454053300476074,6.697203547668457,6.628487173461914
1584762937,6.454053300476074,7.074262626647949,6.767681880187988
1584762995,6.454053300476074,7.074262626647949,6.780015588378906
1584763057,6.454053300476074,7.074262626647949,6.787063421630859
1584763119,6.454053300476074,7.074262626647949,6.77649167175293
1584763177,6.454053300476074,7.074262626647949,6.762396005249023
1584763239,6.454053300476074,7.074262626647949,6.734204672241211
1584763297,6.454053300476074,7.074262626647949,6.716585089111328
1584763359,6.454053300476074,7.074262626647949,6.7077752975463865
1584763417,6.454053300476074,7.074262626647949,6.702489422607422
