time,SPAM_Off_Z_MTQ_X,SPAM_OFF_Z_MTQ_Y,SPAM_OFF_Z_MTQ_Z,Dipole_Gain_Y,Dipole_Gain_Z
1585384025,0.3972602739726027,-6.931506849315069,3.287671232876712,1.0,1.0
1585388469,0.3972602739726027,-6.931506849315069,3.287671232876712,1.0,1.0
1585388527,0.3972602739726027,-6.931506849315069,3.287671232876712,1.0,1.0
1585394409,-0.6027397260273972,-6.383561643835616,-0.4931506849315068,1.0,1.0
1585394581,-0.6027397260273972,-6.383561643835616,-0.4931506849315068,1.0,1.0
1585395358,-0.6027397260273972,-6.383561643835616,-0.4931506849315068,1.0,1.0
1585400348,4.315068493150685,-6.136986301369863,5.3561643835616435,1.0,1.0
1585400521,4.315068493150685,-6.136986301369863,5.3561643835616435,1.0,1.0
1585404850,3.6027397260273974,-6.027397260273973,1.5616438356164384,1.0,1.0
1585406043,3.6027397260273974,-6.027397260273973,1.5616438356164384,1.0,1.0
1585406101,3.6027397260273974,-6.027397260273973,1.5616438356164384,1.0,1.0
1585406288,3.6027397260273974,-6.027397260273973,1.5616438356164384,1.0,1.0
1585406345,3.6027397260273974,-6.027397260273973,1.5616438356164384,1.0,1.0
1585406403,3.6027397260273974,-6.027397260273973,1.5616438356164384,1.0,1.0
1585406460,3.6027397260273974,-6.027397260273973,1.5616438356164384,1.0,1.0
1585409107,1.3287671232876712,-9.547945205479452,0.7397260273972602,1.0,1.0
1585410660,1.3287671232876712,-9.547945205479452,0.7397260273972602,1.0,1.0
1585410717,1.3287671232876712,-9.547945205479452,0.7397260273972602,1.0,1.0
1585410789,1.3287671232876712,-9.547945205479452,0.7397260273972602,1.0,1.0
1585410904,1.3287671232876712,-9.547945205479452,0.7397260273972602,1.0,1.0
1585410962,1.3287671232876712,-9.547945205479452,0.7397260273972602,1.0,1.0
1585411019,1.3287671232876712,-9.547945205479452,0.7397260273972602,1.0,1.0
1585413248,-0.410958904109589,-9.684931506849315,4.301369863013699,1.0,1.0
1585413306,-0.410958904109589,-9.684931506849315,4.301369863013699,1.0,1.0
1585416369,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585416427,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585416484,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585416542,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585416599,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585416729,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585416786,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585416844,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585418642,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585418757,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585418829,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585418886,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585418944,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585419001,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585419059,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585419116,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585419188,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585419246,0.5753424657534246,-5.534246575342466,-1.6164383561643836,1.0,1.0
1585422237,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422309,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422366,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422424,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422481,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422539,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422596,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422668,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585422726,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424466,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424581,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424639,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424696,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424768,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424883,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424941,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585424998,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585425070,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427040,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427170,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427227,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427285,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427342,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427400,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427457,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427529,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585427587,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585428119,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585428177,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585428248,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585428306,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585428363,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585428479,-2.712328767123288,0.684931506849315,0.0410958904109589,1.0,1.0
1585430708,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585430765,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585430823,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585430880,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585431010,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585431067,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585432865,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585432923,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585432980,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585433109,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585433167,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585433225,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585433282,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585433340,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585433397,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585434059,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585434116,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585434303,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585434418,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585434490,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585436590,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585436647,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585436705,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585436877,3.5616438356164384,-11.32876712328767,-0.0136986301369863,1.0,1.0
1585438503,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438560,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438618,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438689,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438747,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438805,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438862,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438920,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585438977,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585439049,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585439107,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585439164,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585439222,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585439279,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585439409,-6.684931506849315,-1.9315068493150684,7.1506849315068495,1.0,1.0
1585442400,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585442587,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585442644,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585442702,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585442759,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585442817,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585442889,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585443781,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444025,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444269,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444327,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444385,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444500,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444557,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444629,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444687,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444744,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444802,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444859,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444917,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585444989,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585445046,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585445161,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585445219,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585445276,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585445348,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448224,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448282,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448339,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448397,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448469,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448526,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448584,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448641,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448699,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585448756,-2.863013698630137,-4.164383561643835,0.410958904109589,1.0,1.0
1585450324,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450381,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450439,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450496,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450568,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450626,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450683,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450741,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450798,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450856,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450928,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585450985,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585451043,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585451101,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585451158,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585451230,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585451287,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585451345,3.547945205479452,-4.698630136986301,-3.7260273972602738,1.0,1.0
1585454336,-4.260273972602739,0.5205479452054794,-2.9315068493150687,1.0,1.0
1585454466,-4.260273972602739,0.5205479452054794,-2.9315068493150687,1.0,1.0
