time,Panel_3_Voltage_Avg,Panel_1_Current_Min,Panel_1_Current_Max,Panel_1_Current_Avg
1582224263,14.328000000000001,-0.11700439453125,1.339324951171875,0.0408782958984375
1582224320,14.344,-0.11700439453125,1.339324951171875,0.026458740234375
1582224383,14.204,-0.11700439453125,1.339324951171875,0.0100250244140625
1582224440,14.196,-0.11700439453125,1.339324951171875,0.008148193359375
1582224502,14.272,-0.11700439453125,1.339324951171875,0.02728271484375
1582229483,14.492,-0.11700439453125,1.459075927734375,0.0049896240234375
1582229598,12.32,-0.11700439453125,1.459075927734375,0.004669189453125
1582229603,12.288,-0.11700439453125,1.459075927734375,0.0046234130859375
1582229661,14.588000000000001,-0.11700439453125,1.459075927734375,0.0045318603515625
1582229723,15.3,-0.11700439453125,1.459075927734375,0.00439453125
1582229781,15.488,-0.11700439453125,1.459075927734375,0.0043487548828125
1582229843,16.064,-0.11700439453125,1.459075927734375,0.00457763671875
1582229900,15.804,-0.11700439453125,1.459075927734375,0.0047607421875
1582229963,14.768,-0.11700439453125,1.459075927734375,0.0047149658203125
1582230020,14.176,-0.11700439453125,1.459075927734375,0.0049896240234375
1582230083,13.052,-0.11700439453125,1.459075927734375,0.0048065185546875
1582230140,14.432,-0.11700439453125,1.459075927734375,0.0048980712890625
1582230202,15.252,-0.11700439453125,1.459075927734375,0.00494384765625
1582230260,14.92,-0.11700439453125,1.459075927734375,0.0048065185546875
1582230322,15.416,-0.11700439453125,1.459075927734375,0.0043487548828125
1582235365,16.092,-0.11700439453125,1.459075927734375,0.0046234130859375
1582235422,14.384,-0.11700439453125,1.459075927734375,0.0047607421875
1582235484,14.74,-0.11700439453125,1.459075927734375,0.0048065185546875
1582235542,14.120000000000001,-0.11700439453125,1.459075927734375,0.1759185791015625
1582235604,13.896,-0.11700439453125,1.459075927734375,0.0716400146484375
1582235662,14.204,-0.11700439453125,1.459075927734375,0.027008056640625
1582235724,14.312000000000001,-0.11700439453125,1.459075927734375,0.1430511474609375
1582235782,15.18,-0.11700439453125,1.459075927734375,0.385711669921875
1582235844,14.992,-0.11700439453125,1.459075927734375,0.15985107421875
1582235902,15.232000000000001,-0.11700439453125,1.459075927734375,0.00439453125
1582235964,15.416,-0.11700439453125,1.459075927734375,0.00439453125
1582236021,14.756,-0.11700439453125,1.459075927734375,0.0047607421875
1582236084,15.108,-0.11700439453125,1.459075927734375,0.0047607421875
1582308084,14.06,-0.11700439453125,1.459075927734375,0.0136871337890625
1582308141,14.056000000000001,-0.11700439453125,1.459075927734375,0.0447235107421875
1582308204,14.06,-0.11700439453125,1.459075927734375,0.2457733154296875
1582308261,14.056000000000001,-0.11700439453125,1.459075927734375,0.40869140625
1582308324,14.052,-0.11700439453125,1.459075927734375,0.45208740234375
1582308381,14.052,-0.11700439453125,1.459075927734375,0.4367523193359375
1582308443,14.032,-0.11700439453125,1.459075927734375,0.3441925048828125
1582308501,14.028,-0.11700439453125,1.459075927734375,0.2789154052734375
1582308683,14.036,-0.11700439453125,1.459075927734375,0.0428466796875
1582308741,14.104000000000001,-0.11700439453125,1.459075927734375,0.0131378173828125
