time,Battery_Voltage_Avg,COM1_Current_Avg,Temperature_Avg
1581172294,6.677822006225586,0.30419921875,30.04
1581172358,6.676060047912598,0.302734375,29.68
1581172422,6.676060047912598,0.3046875,29.33
1581172486,6.674298089599609,0.3046875,29.02
1581172550,6.674298089599609,0.30517578125,28.69
1581172614,6.672536131286621,0.30517578125,28.35
1581172678,6.672536131286621,0.30615234375,28.04
1581172742,6.672536131286621,0.30615234375,27.67
1581172806,6.6707741729736325,0.3076171875,27.3
1581172870,6.6707741729736325,0.3076171875,26.98
1581172934,6.669012214660644,0.30810546875,26.6
1581172998,6.669012214660644,0.30810546875,26.28
1581173062,6.667250256347656,0.30810546875,25.57
1581173126,6.665488298034668,0.30859375,25.25
1581173190,6.665488298034668,0.30859375,24.93
1581173254,6.66372633972168,0.3095703125,24.58
1581173318,6.672536131286621,0.31005859375,24.39
1581173382,6.702489422607422,0.2998046875,24.38
1581173446,6.700727464294434,0.2958984375,24.32
1581173510,6.679583964538574,0.275390625,24.43
1581173574,6.70425138092041,0.28125,24.46
1581173638,6.71482313079834,0.2998046875,24.29
1581173702,6.688393756103515,0.27978515625,24.49
1581173766,6.697203547668457,0.271484375,24.73
1581173830,6.716585089111328,0.27392578125,24.77
1581173894,6.7183470474243165,0.2890625,24.73
1581173958,6.690155714416504,0.2802734375,24.97
1581174022,6.728918797302246,0.2880859375,25.25
1581174086,6.709537255859375,0.29736328125,25.33
1581174150,6.70425138092041,0.29638671875,25.71
1581174214,6.735966630554199,0.29150390625,25.88
1581174278,6.725394880676269,0.2744140625,26.08
1581174342,6.70425138092041,0.28466796875,26.28
1581174406,6.735966630554199,0.291015625,26.52
1581174470,6.721870964050293,0.29443359375,26.61
1581174534,6.711299214172363,0.2841796875,27.0
1581174598,6.757110130310059,0.27783203125,27.26
1581174662,6.750062297058105,0.27099609375,27.5
1581174726,6.762396005249023,0.27294921875,27.9
1581174790,6.721870964050293,0.28515625,28.26
1581174854,6.720109005737305,0.30517578125,28.85
1581174918,6.767681880187988,0.3154296875,29.15
1581174982,6.774729713439942,0.3154296875,29.21
1581175046,6.77649167175293,0.3154296875,29.4
1581175110,6.74477642211914,0.3154296875,29.87
1581175174,6.765919921875,0.31396484375,30.42
1581175238,6.772967755126953,0.31396484375,30.67
1581175302,6.780015588378906,0.3134765625,30.9
1581175366,6.778253630065918,0.31298828125,31.06
1581175430,6.762396005249023,0.31201171875,31.3
1581175494,6.783539505004883,0.31201171875,31.66
1581175558,6.7923492965698244,0.310546875,31.77
1581175622,6.757110130310059,0.3115234375,32.15
1581175686,6.758872088623047,0.31103515625,32.83
1581175750,6.750062297058105,0.31103515625,33.35
1581175814,6.746538380432129,0.310546875,33.67
1581175878,6.7553481719970705,0.3095703125,34.12
1581175942,6.783539505004883,0.30810546875,34.35
1581176006,6.790587338256836,0.3076171875,34.36
1581176070,6.795873213195801,0.30322265625,34.5
1581176134,6.815254754638672,0.30712890625,34.75
1581176198,6.859303712463379,0.30615234375,34.86
1581176262,6.859303712463379,0.30517578125,35.21
1581176326,6.88925700378418,0.30322265625,35.3
1581176390,6.822302587890625,0.3056640625,35.4
1581176454,6.81701671295166,0.3056640625,35.4
1581176518,6.843446087646484,0.30322265625,35.4
1581176582,6.838160212707519,0.30322265625,35.52
1581176646,6.883971128845214,0.30419921875,35.5
1581176710,6.843446087646484,0.30419921875,35.63
1581176774,6.894542878723144,0.3037109375,35.61
1581176838,6.885733087158203,0.30224609375,35.68
1581176902,6.920972253417968,0.302734375,35.76
1581176966,6.861065670776367,0.30322265625,35.81
1581177030,6.922734211730957,0.30224609375,35.86
1581177094,6.891018962097168,0.3017578125,35.96
1581177158,6.869875462341309,0.30224609375,35.97
1581177222,6.802921046447754,0.302734375,35.84
1581177286,6.765919921875,0.3017578125,35.66
1581177350,6.739490547180176,0.30126953125,35.48
1581177414,6.721870964050293,0.28955078125,35.21
1581177478,6.709537255859375,0.287109375,34.94
1581177542,6.700727464294434,0.30224609375,34.69
1581177606,6.69367963104248,0.302734375,34.4
1581177670,6.688393756103515,0.302734375,34.14
1581177734,6.684869839477539,0.302734375,33.86
1581177798,6.681345922851563,0.3017578125,33.22
1581177862,6.681345922851563,0.30126953125,32.83
1581177926,6.679583964538574,0.30224609375,32.54
1581177990,6.677822006225586,0.30224609375,32.2
1581178054,6.677822006225586,0.302734375,31.84
1581178118,6.676060047912598,0.30224609375,31.55
1581178182,6.676060047912598,0.30322265625,31.22
1581178246,6.676060047912598,0.302734375,30.92
1581178310,6.674298089599609,0.3037109375,30.53
1581178374,6.674298089599609,0.3037109375,30.22
1581178438,6.672536131286621,0.30419921875,29.87
1581178502,6.672536131286621,0.30419921875,29.51
1581178566,6.672536131286621,0.30419921875,29.19
1581178630,6.6707741729736325,0.3046875,28.89
1581178694,6.6707741729736325,0.3046875,28.51
1581178758,6.669012214660644,0.3056640625,28.16
1581178822,6.667250256347656,0.3056640625,27.43
1581178886,6.669012214660644,0.306640625,27.11
1581178950,6.695441589355469,0.2890625,26.87
1581179014,6.697203547668457,0.27294921875,27.09
1581179078,6.7271568389892575,0.27197265625,27.01
1581179142,6.743014463806152,0.2705078125,26.78
1581179206,6.748300338745117,0.29736328125,26.74
1581179270,6.751824255371094,0.29296875,26.78
1581179334,6.71482313079834,0.30419921875,27.17
1581179398,6.74477642211914,0.28125,27.64
1581179462,6.7641579635620115,0.29736328125,27.57
1581179526,6.769443838500976,0.2705078125,27.53
1581179590,6.771205796813965,0.29248046875,27.64
1581179654,6.772967755126953,0.27392578125,27.79
1581179718,6.765919921875,0.271484375,28.03
1581179782,6.735966630554199,0.27197265625,28.63
1581179846,6.750062297058105,0.26806640625,29.07
1581179910,6.7641579635620115,0.2880859375,29.14
1581179974,6.765919921875,0.2763671875,29.14
1581180038,6.734204672241211,0.2724609375,29.39
1581180102,6.750062297058105,0.2685546875,29.68
1581180166,6.765919921875,0.2685546875,29.76
1581180230,6.771205796813965,0.27880859375,29.72
1581180294,6.741252505493164,0.27001953125,29.97
1581180358,6.760634046936035,0.26904296875,30.26
1581180422,6.760634046936035,0.26904296875,30.36
1581180486,6.743014463806152,0.26904296875,30.53
1581180550,6.774729713439942,0.2724609375,30.71
1581180614,6.785301463317871,0.291015625,30.67
1581180678,6.74477642211914,0.30615234375,30.97
1581180742,6.767681880187988,0.31396484375,31.47
1581180806,6.741252505493164,0.31298828125,31.61
1581180870,6.77649167175293,0.3125,31.82
1581180934,6.790587338256836,0.30615234375,31.81
1581180998,6.781777546691894,0.30810546875,32.07
1581181062,6.790587338256836,0.3095703125,32.25
1581181126,6.839922171020508,0.31005859375,32.36
1581181190,6.873399378967285,0.31005859375,32.56
1581181254,6.827588462829589,0.30908203125,32.97
1581181318,6.841684129333496,0.3095703125,33.06
