time,IMU_Processed_Z_Avg,Sun_X_Min,Sun_X_Max,Sun_X_Avg
1587759798,-1.7893750000000002,0.12136837588999999,0.33337393467999993,0.25369255941
1587759856,-1.4875,-0.45779406756999996,0.12081905962999999,-0.03750609353
1587759918,-0.8662500000000001,-0.5199888752299999,-0.010742184640000001,-0.11691281067
1587759976,-0.63875,-0.00982665754,0.25067131998,0.13302608762999998
1587760096,-1.1243750000000001,0.25170891735999995,0.28442375239999995,0.26235954929
1587760153,-1.159375,0.27194206627,0.44155872033,0.35009756303999995
1587760216,-1.4262500000000002,0.44192493117,0.51470933562,0.4899290687799999
1587760278,-1.9118750000000002,-0.32617178816,0.45767199729,0.13333126333
1587760336,-1.715,-0.8435056348,-0.32769766665999994,-0.6817319962299999
