time,SPAM_Magnitude_X,SPAM_Magnitude_Y,SPAM_Magnitude_Z,SPAM_Off_X_MTQ_X,SPAM_Off_X_MTQ_Y,Dipole_Gain_X
1585444701,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585444744,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585444802,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585444859,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585444917,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585444989,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585445060,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585445161,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585445219,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585445348,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585448239,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585448282,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585448339,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585448397,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585448469,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585448526,100,100,100,-1.2602739726027397,-6.4520547945205475,1.0
1585448584,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585448641,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585448699,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585448756,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450324,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450381,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450439,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450496,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450568,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450626,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450683,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450741,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450813,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450856,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450928,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585450985,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585451043,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585451101,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585451158,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585451230,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585451287,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585451345,100,100,100,-4.383561643835616,-10.356164383561644,1.0
1585454336,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585454466,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456148,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456206,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456263,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456321,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456378,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456436,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456508,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456565,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456623,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456680,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456752,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456810,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456867,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456925,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585456982,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585457040,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585457097,100,100,100,7.4520547945205475,-7.808219178082192,1.0
1585460822,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585460894,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585460937,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585461009,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585461067,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585461124,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585461182,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585461239,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585461297,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585461426,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462088,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462145,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462203,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462260,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462318,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462390,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462447,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462505,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462562,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462620,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462677,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462749,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462807,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462864,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585462936,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585466819,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585466891,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585466949,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585467006,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585467064,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585467236,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585467308,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585467912,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585467970,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585468027,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585468085,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585468142,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585468200,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585468257,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585468329,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585468387,100,100,100,0.3424657534246575,-6.602739726027397,1.0
1585472888,100,100,100,-2.4794520547945207,-7.36986301369863,1.0
1585484710,100,100,100,1.6027397260273972,-1.9315068493150684,1.0
1585484839,100,100,100,1.6027397260273972,-1.9315068493150684,1.0
1585485012,100,100,100,1.6027397260273972,-1.9315068493150684,1.0
1585489326,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585489513,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585489556,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585490520,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585490577,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585490649,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585490764,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585490822,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585490937,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585491009,100,100,100,-1.7945205479452055,-6.328767123287672,1.0
1585495208,100,100,100,-0.5753424657534246,-6.0,1.0
1585495266,100,100,100,-0.5753424657534246,-6.0,1.0
1585495323,100,100,100,-0.5753424657534246,-6.0,1.0
1585495438,100,100,100,-0.5753424657534246,-6.0,1.0
1585500716,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585500788,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585500845,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585500903,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585500961,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585501018,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585501090,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585501147,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585501205,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585501277,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585501320,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585501449,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585503190,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585503305,100,100,100,2.6164383561643834,-5.465753424657534,1.0
1585503477,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585506598,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585506670,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585506727,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585506785,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585506843,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585506900,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585506958,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585507030,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585507087,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585507202,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585507260,100,100,100,-1.178082191780822,-11.10958904109589,1.0
1585509057,100,100,100,-4.739726027397261,-7.342465753424658,1.0
1585509187,100,100,100,-4.739726027397261,-7.342465753424658,1.0
1585509259,100,100,100,-4.739726027397261,-7.342465753424658,1.0
1585509359,100,100,100,-4.739726027397261,-7.342465753424658,1.0
1585509417,100,100,100,-4.739726027397261,-7.342465753424658,1.0
1585511588,100,100,100,-4.739726027397261,-7.342465753424658,1.0
1585511646,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585511704,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585511761,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585511819,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585511890,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585511948,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512006,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512063,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512480,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512552,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512610,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512667,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512725,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512782,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512840,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585512897,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585513084,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585515069,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585515184,100,100,100,0.7534246575342466,-8.32876712328767,1.0
1585517298,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517341,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517399,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517456,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517528,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517585,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517643,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517701,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517758,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517830,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517887,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585517945,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518003,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518060,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518376,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518420,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518477,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518549,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518607,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518678,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585518837,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585521008,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585521066,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585521123,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585521181,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585521238,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585521425,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585522921,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585522978,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523036,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523108,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523165,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523223,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523280,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523338,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523410,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523467,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523525,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523582,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523640,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523698,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523769,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585523942,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585524302,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585524431,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585524489,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585524546,100,100,100,-3.547945205479452,-7.3561643835616435,1.0
1585526890,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585526948,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527005,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527063,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527120,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527192,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527250,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527365,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527422,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585527480,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585528443,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585528760,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585528803,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585528918,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529004,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529047,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529105,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529162,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529220,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529278,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529349,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529421,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529465,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529522,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529580,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585529637,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585532715,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585532772,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585532830,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585532887,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585532945,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585533002,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585533060,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585533117,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585533189,100,100,100,3.191780821917808,-7.219178082191781,1.0
1585534627,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585534685,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585534742,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585534800,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585534857,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585534929,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585534987,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535044,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535116,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535159,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535217,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535289,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535361,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535404,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535461,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535519,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535577,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535648,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585535706,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585540639,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585540682,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585540739,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585540797,100,100,100,3.315068493150685,-4.972602739726027,1.0
1585540869,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585540926,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585540984,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541041,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541099,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541156,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541228,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541300,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541343,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541401,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541458,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541516,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585541588,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585545428,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585545543,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585545600,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585545658,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585545730,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585545845,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585546621,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585546679,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585546736,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585546808,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585546866,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585546923,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585546981,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585547038,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585547110,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585547168,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585547225,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585547283,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585547340,100,100,100,6.191780821917808,-8.602739726027398,1.0
1585551425,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585551540,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585551597,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585551669,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585551727,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552388,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552446,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552503,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552561,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552618,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552690,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552748,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552805,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552877,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585552920,100,100,100,1.821917808219178,-6.986301369863014,1.0
1585557379,100,100,100,2.904109589041096,-10.917808219178083,1.0
1585557422,100,100,100,2.904109589041096,-10.917808219178083,1.0
1585557479,100,100,100,2.904109589041096,-10.917808219178083,1.0
1585569258,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585569301,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585569358,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585573802,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585573860,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585574938,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585575010,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585575068,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585575183,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585575240,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585575298,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585575370,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585575427,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579382,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579440,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579497,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579569,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579684,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579742,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579799,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585579857,100,100,100,-3.5205479452054793,-2.356164383561644,1.0
1585585206,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585264,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585336,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585379,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585437,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585508,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585566,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585624,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585681,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585739,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585585811,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585587608,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585587723,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585587781,100,100,100,-1.6164383561643836,-10.095890410958905,1.0
1585587968,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591146,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591204,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591261,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591319,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591376,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591448,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591506,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585591621,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585593418,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585593476,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585593548,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585593605,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585593663,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585593720,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585593778,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596064,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596122,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596180,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596237,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596309,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596367,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596482,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585596539,100,100,100,-6.123287671232877,-3.8904109589041096,1.0
1585597143,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585597201,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585597258,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585597330,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585597388,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585597445,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585599430,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585599487,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585599545,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585599660,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585599717,100,100,100,3.712328767123288,-6.698630136986301,1.0
1585601760,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585601889,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585601947,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602004,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602062,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602119,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602177,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602249,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602306,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602364,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602421,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602853,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602910,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585602968,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585603025,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585603442,100,100,100,-0.958904109589041,-7.63013698630137,1.0
1585605485,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585605600,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585605657,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607354,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607397,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607484,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607527,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607599,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607642,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607699,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607757,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607829,100,100,100,3.808219178082192,-8.219178082191782,1.0
1585607901,100,100,100,3.808219178082192,-8.219178082191782,1.0
